ReportingDate,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting
11-16-2020,Brighton Gardens of Northville,WAYNE,HFA, ,0.0,19.0,0.0,9.0,0.0,8.0,0.0,0.0,Yes
11-16-2020,Brookdale Northville,WAYNE,HFA, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Cedar Woods Assisted Living,WAYNE,HFA, ,0.0,45.0,0.0,16.0,0.0,33.0,0.0,0.0,Yes
11-16-2020,Cedarbrook of Northville,WAYNE,HFA, ,0.0,19.0,0.0,6.0,3.0,18.0,0.0,0.0,Yes
11-16-2020,Cherry Hill for Nursing and Rehab,WAYNE,SNF, ,0.0,30.0,0.0,8.0,2.0,20.0,0.0,0.0,Yes
11-16-2020,Crystal Creek Assisted Living 2,WAYNE,AFC, ,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
11-16-2020,Crystal Creek Assisted Living 3,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Crystal Creek Assisted Living 4,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Crystal Creek Assisted Living I,WAYNE,AFC, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Yes
11-16-2020,Fairlane Senior Care and Rehab Center,WAYNE,SNF, ,0.0,102.0,0.0,24.0,0.0,60.0,0.0,0.0,Yes
11-16-2020,Fountain Bleu Health & Rehabilitation ,WAYNE,SNF, ,0.0,37.0,0.0,5.0,0.0,12.0,0.0,0.0,Yes
11-16-2020,Four Chaplains Nursing Care Center,WAYNE,SNF, ,0.0,43.0,0.0,6.0,0.0,35.0,0.0,1.0,Yes
11-16-2020,Four Seasons Nursing Center of Westland,WAYNE,SNF, ,0.0,8.0,0.0,5.0,1.0,24.0,0.0,0.0,Yes
11-16-2020,Garden City Opportunity Manor,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Glen Abbey Assisted Living,WAYNE,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Hamilton Nursing Home,WAYNE,SNF, ,0.0,30.0,0.0,7.0,0.0,9.0,0.0,0.0,Yes
11-16-2020,Hancock Residential Center,WAYNE,AFC, ,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,Yes
11-16-2020,Harbor Point Dearborn Heights,WAYNE,AFC, ,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes
11-16-2020,Hartford Nursing & Rehab Center,WAYNE,SNF, ,0.0,42.0,0.0,14.0,0.0,21.0,0.0,0.0,Yes
11-16-2020,Heartland HCC - Grosse Pointe Woods,WAYNE,SNF, ,0.0,17.0,0.0,5.0,0.0,8.0,0.0,0.0,Yes
11-16-2020,Heartland Health Care Center - Dearborn ,WAYNE,SNF, ,0.0,77.0,0.0,15.0,0.0,33.0,0.0,0.0,Yes
11-16-2020,Heartland Health Care Center Allen Park,WAYNE,SNF, ,0.0,55.0,0.0,11.0,0.0,17.0,0.0,0.0,Yes
11-16-2020,Heartland Health Care Center-Livonia,WAYNE,SNF, ,0.0,61.0,0.0,8.0,0.0,11.0,0.0,0.0,Yes
11-16-2020,Henry Ford Village Assisted Living Facility,WAYNE,HFA, ,0.0,30.0,0.0,15.0,0.0,15.0,0.0,0.0,Yes
11-16-2020,"Henry Ford Village, Inc. ",WAYNE,SNF, ,0.0,22.0,0.0,14.0,0.0,22.0,0.0,0.0,Yes
11-16-2020,Heritage Manor Nursing and Rehab Center,WAYNE,SNF, ,0.0,19.0,0.0,3.0,0.0,14.0,0.0,0.0,Yes
11-16-2020,Hillcrest Residence,WAYNE,AFC, ,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Ivy Cottage,WAYNE,AFC, ,0.0,12.0,0.0,4.0,0.0,13.0,0.0,0.0,Yes
11-16-2020,Lewis Manor Central,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Lewis Manor East,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Lewis Manor NW,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Lewis Manor West,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Livonia Woods Nursing and Rehabilitation,WAYNE,SNF, ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes
11-16-2020,Marycrest Manor,WAYNE,SNF, ,0.0,12.0,0.0,3.0,0.0,21.0,0.0,0.0,Yes
11-16-2020,Marywood Nursing Care Center,WAYNE,SNF, ,0.0,25.0,0.0,2.0,2.0,20.0,0.0,0.0,Yes
11-16-2020,Medilodge of Plymouth ,WAYNE,SNF, ,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes
11-16-2020,Michigan House Senior Living,WAYNE,HFA, ,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,Yes
11-16-2020,Mission Point of Detroit Nursing & Rehab,WAYNE,SNF, ,0.0,21.0,0.0,7.0,0.0,14.0,0.0,0.0,Yes
11-16-2020,NeuroCare Center South,WAYNE,AFC, ,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,Yes
11-16-2020,Newburgh Manor,WAYNE,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Oakpointe Senior Care and Rehab Center,WAYNE,SNF, ,0.0,56.0,0.0,15.0,0.0,8.0,0.0,0.0,Yes
11-16-2020,Omni Continuing Care,WAYNE,SNF, ,0.0,27.0,0.0,10.0,0.0,22.0,0.0,2.0,Yes
11-16-2020,Pine Creek Manor Skilled Nursing & Rehab,WAYNE,SNF, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Plymouth Opportunity House,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
11-16-2020,Pomeroy Living Northville Assisted & Memory Care,WAYNE,HFA, ,0.0,15.0,0.0,8.0,0.0,10.0,0.0,1.0,Yes
11-16-2020,Qualicare Nursing Home,WAYNE,SNF, ,0.0,58.0,0.0,14.0,1.0,26.0,0.0,0.0,Yes
11-16-2020,Regency A Villa Center ,WAYNE,SNF, ,0.0,223.0,0.0,17.0,0.0,26.0,0.0,1.0,Yes
11-16-2020,Regency At Canton,WAYNE,SNF, ,0.0,50.0,0.0,10.0,1.0,13.0,0.0,0.0,Yes
11-16-2020,Regency at Chene,WAYNE,SNF, ,0.0,0.0,0.0,14.0,1.0,23.0,0.0,0.0,Yes
11-16-2020,Regency At Livonia,WAYNE,SNF,NOT IN COMPLIANCE,0.0,47.0,0.0,20.0,1.0,27.0,0.0,1.0,Yes
11-16-2020,Regency at Westland,WAYNE,SNF, ,0.0,42.0,0.0,7.0,0.0,14.0,0.0,0.0,Yes
11-16-2020,Regency Heights Nursing Center Detroit,WAYNE,SNF, ,0.0,90.0,0.0,32.0,0.0,45.0,0.0,0.0,Yes
11-16-2020,Rivergate Terrace,WAYNE,SNF, ,0.0,72.0,0.0,37.0,0.0,37.0,0.0,1.0,Yes
11-16-2020,Riverview Health and Rehab Ctr,WAYNE,SNF, ,0.0,57.0,1.0,19.0,1.0,39.0,0.0,0.0,Yes
11-16-2020,Riverview Health and Rehab Ctr North,WAYNE,SNF, ,0.0,91.0,0.0,29.0,1.0,29.0,0.0,0.0,Yes
11-16-2020,Rockwood Home,WAYNE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Rose Cottage,WAYNE,AFC, ,0.0,10.0,0.0,3.0,0.0,13.0,0.0,0.0,Yes
11-16-2020,Sheffield Manor Nursing & Rehab Center,WAYNE,SNF, ,0.0,57.0,0.0,12.0,1.0,33.0,0.0,1.0,Yes
11-16-2020,SKLD Plymouth,WAYNE,SNF, ,0.0,53.0,0.0,7.0,2.0,19.0,0.0,0.0,Yes
11-16-2020,Special Tree Neurocare Center,WAYNE,SNF, ,0.0,6.0,0.0,2.0,0.0,14.0,0.0,0.0,Yes
11-16-2020,St. James Nursing Center,WAYNE,SNF, ,0.0,64.0,0.0,13.0,0.0,23.0,0.0,0.0,Yes
11-16-2020,"St. Joseph's, A Villa Center",WAYNE,SNF, ,0.0,39.0,0.0,3.0,0.0,7.0,0.0,0.0,Yes
11-16-2020,Star Manor of Northville,WAYNE,SNF, ,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes
11-16-2020,Sunrise of Grosse Pointe Woods,WAYNE,HFA, ,0.0,5.0,0.0,3.0,1.0,3.0,0.0,0.0,Yes
11-16-2020,Sunrise on Vernier,WAYNE,HFA, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes
11-16-2020,The Bay at Cranbrook Health and Rehab,WAYNE,SNF, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,The Bay at Elmwood Health and Rehab,WAYNE,SNF, ,0.0,35.0,0.0,23.0,0.0,10.0,0.0,1.0,Yes
11-16-2020,The Bay at Woodward Health and Rehab,WAYNE,SNF, ,0.0,35.0,0.0,14.0,0.0,24.0,0.0,0.0,Yes
11-16-2020,The Rivers Assisted Living,WAYNE,HFA, ,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,Yes
11-16-2020,The Villa at Great Lakes Crossing,WAYNE,SNF, ,0.0,61.0,0.0,17.0,0.0,26.0,0.0,0.0,Yes
11-16-2020,The Villa at the Park,WAYNE,SNF, ,0.0,47.0,0.0,3.0,0.0,19.0,0.0,0.0,Yes
11-16-2020,TheHarry&JeanetteWeinbergGreenHouses at,WAYNE,HFA, ,0.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0,Yes
11-16-2020,Waltonwood at Cherry Hill II,WAYNE,HFA, ,0.0,34.0,15.0,45.0,0.0,32.0,0.0,0.0,Yes
11-16-2020,West Oaks Senior Care and Rehab,WAYNE,SNF, ,0.0,52.0,0.0,0.0,1.0,21.0,0.0,0.0,Yes
11-16-2020,"Westland, A Villa Center",WAYNE,SNF, ,0.0,162.0,0.0,35.0,0.0,26.0,0.0,0.0,Yes
11-16-2020,Westwood Nursing Center,WAYNE,SNF, ,0.0,35.0,0.0,3.0,0.0,7.0,0.0,0.0,Yes
11-16-2020,Woodhaven Retirement Community,WAYNE,HFA, ,0.0,12.0,0.0,6.0,0.0,3.0,0.0,0.0,Yes
11-16-2020,Samaritas Senior Living Cadillac,WEXFORD,SNF, ,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes
11-16-2020,Serenity Adult Foster Care,WEXFORD,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
11-16-2020,Country Liv - Inn Inc,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Golden Orchards II,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Green Acres of Wayland,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres of Wayland II,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,LakeSide Vista Amsterdam Haus,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,LakeSide Vista Delph Haus,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,LakeSide Vista Friesland Haus,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,LakeSide Vista Rotterdam Haus,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,LakeSide Vista Zeeland Haus,ALLEGAN,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Serenity Homes East,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Serenity Homes West,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stanford Lodge,ALLEGAN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,William Crispe Community House,ALLEGAN,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Turning Brook,ALPENA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Turning Brook II,ALPENA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Turning Brook III,ALPENA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eastport Village Care Home,ANTRIM,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Augres Care Center,ARENAC,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Eden Fields  Memory Care,ARENAC,AFC, ,,1.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Eden Fields Assisted Living,ARENAC,AFC, ,,4.0,,1.0,,2.0,,0.0,Yes
11-16-2020,The Horizon Senior Living IV,ARENAC,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,AC Flower House LLC,BARRY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Carveth Village of Middleville,BARRY,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Stoneridge AFC,BARRY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Auburn Fields Assisted Living II, LLC",BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Bay Valley AFC Inc.,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Charter Senior Living at Bay City 1,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Charter Senior Living at Bay City 2,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Close To Home Assisted Living Hampton,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Close To Home Assisted Living Riegel,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Close To Home Assisted Living Riegel II,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Country Square AFC,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Plainview Assisted Living,BAY,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Rachel Sovereign Memorial Home,BAY,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sheffield Bay,BAY,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Crystal View AFC,BENZIE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Blessed Home AFC,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brentwood at Niles,BERRIEN,HFA,NOT IN COMPLIANCE,,2.0,,1.0,,1.0,,0.0,Yes
11-16-2020,Bridgman Retirement Home #2,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Buchanan Meadows Living Center #1,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Buchanan Meadows Living Center #2,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Forest Beach Home Inc,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Golden Age Manor,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Golden Shore,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Harvest Home,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Serenity Shore Assisted Living Facility,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Willows Assisted Living #1,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Willows Assisted Living #2,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Willows Assisted Living #3,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Willows Assisted Living #4,BERRIEN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Drews Place Of Coldwater,BRANCH,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Drews Place of Coldwater II,BRANCH,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Grand Vista,BRANCH,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Care Community,CALHOUN,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Grand Vista Of Marshall,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Grand Vista Of Marshall 2,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Haven AFC,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Kambly Living Center East,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Kambly Living Center West,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,NorthPointe Woods Assisted Living,CALHOUN,HFA,NOT IN COMPLIANCE,,2.0,,1.0,,2.0,,0.0,Yes
11-16-2020,Parkview Residence,CALHOUN,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Legacy at the Oaks,CALHOUN,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meridian Heights,CHIPPEWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Horizon Senior Living II,CLARE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Pioneer Golden Estates Assisted Living,CLARE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pioneer Golden Estates C,CLARE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Pioneer Golden Estates Memory Care,CLARE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Prestige Place I,CLARE,AFC, ,,3.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Prestige Place II,CLARE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,"Addie's Acres, LLC",CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of Dewitt 2,CLINTON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Addington Place of DeWitt 3,CLINTON,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Addington Place of DeWitt Ste 2,CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Addington Place of DeWitt Ste 3,CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Grace Haven Assisted Living-Specialized Care,CLINTON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Grace Haven Assisted Living-Supportive Care,CLINTON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Gunnisonville Meadows,CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Vista Springs Imperial Park at Timber Ridge,CLINTON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Vista Springs Timber Ridge, LLC 1",CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Vista Springs Timber Ridge, LLC 2",CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Vista Springs Timber Ridge, LLC 3",CLINTON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Northern Pines Assisted Living,CRAWFORD,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cedar Hill Assisted Living & Senior Housing,DELTA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lakeview Assisted Living AFC,DELTA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Lakeview Assisted Living II,DELTA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Lakeview Assisted Living IV, LLC",DELTA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Murrays Country View,DELTA,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,St. Jude's AFC Home,DELTA,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Belgium Pointe,DICKINSON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brookdale Delta AL,EATON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Brookdale Delta MC (MI),EATON,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Divine Life Assisted Living Center 4 LLC,EATON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fairview AFC,EATON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Fairview Grand,EATON,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Life Assisted Living Center Lansing 1,EATON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,New Life Assisted Living Center Lansing 2,EATON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"River Inn AFC, Inc.",EATON,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Mallard Cove Assisted Living,EMMET,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Mallard Cove East,EMMET,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Pineview Cottage,EMMET,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Americana Seniors 1,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Americana Seniors 2,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Bella Vita of Grand Blanc,GENESEE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Brookdale Grand Blanc AL,GENESEE,HFA, ,,0.0,,0.0,,1.0,,0.0,Yes
11-16-2020,Cranberry Park III,GENESEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Cranberry Park Memory Of Clio,GENESEE,AFC, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Cranberry Park Of Clio,GENESEE,AFC, ,,1.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Fostrian Court Assisted Living,GENESEE,HFA, ,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Grand Blanc Fields Assisted Living,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor Davison 1,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor Davison 2,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Hampton Manor Of Davison III,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Harmony Manor,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,JJS AFC LLC,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Landings of Genesee Valley,GENESEE,HFA,NOT IN COMPLIANCE,,2.0,,2.0,,1.0,,0.0,Yes
11-16-2020,Maple Place,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Marie Manor,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,McFarlan Home,GENESEE,HFA, ,,0.0,,0.0,,2.0,,0.0,Yes
11-16-2020,Pearl Manor,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Sugarbush Manor,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Oaks at Woodfield HFA,GENESEE,HFA,NOT IN COMPLIANCE,,1.0,,0.0,,7.0,,0.0,Yes
11-16-2020,The Pines Of Burton,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Burton - Memory,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Burton Memory - South,GENESEE,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Goodrich,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Pines Of Goodrich Memory,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,The Riverglens,GENESEE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Keen Agers Inc Afc,GOGEBIC,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Westgate Living Center,GOGEBIC,HFA,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Bay Ridge Assisted Living,GRAND TRAVERSE,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Cherry Hill Haven,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Cherry Hill Haven III,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Culver Meadows Adult Foster Care,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Culver Meadows Senior Living,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Green Acres,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Meadow Hill AFC,GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"West Shore AFC Home, LLC",GRAND TRAVERSE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0,Yes
11-16-2020,Ithaca AFC,GRATIOT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Rosewood I,GRATIOT,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Country Living Of Hillsdale  LLC,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,"Country Living of Hillsdale, LLC",HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Drews Place at Village Green,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Drews Place at Village Green II,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
11-16-2020,Drews Place Of Hillsdale Inc,HILLSDALE,AFC,NOT IN COMPLIANCE,,,,,,,,,Yes
