ReportingDate,CCN/LICENSE,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS
11-23-2020,AH610314487,White Lake Assisted Living,MUSKEGON,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH620236786,Fountain View Retirement Village Grant,NEWAYGO,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL620007296,Fountainview Ret Vil Fremont I,NEWAYGO,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL620366250,Green Acres of Fremont,NEWAYGO,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL620393695,Green Acres Of Fremont II,NEWAYGO,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235076,Newaygo Co Medical Care Facility,NEWAYGO,SNF, ,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0
11-23-2020,235176,Transitional Health Services of Fremont,NEWAYGO,SNF, ,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0
11-23-2020,AH630397557,American House Rochester Hills,OAKLAND,HFA, ,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0
11-23-2020,AH630398529,Anthology of Rochester Hills,OAKLAND,HFA, ,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AH630398531,Anthology of Troy,OAKLAND,HFA,NOT IN COMPLIANCE,,22.0,,12.0,,10.0,,0.0
11-23-2020,AH630292963,Arden Courts of Bingham Farms,OAKLAND,HFA, ,,15.0,,9.0,,6.0,,0.0
11-23-2020,AL630365575,Autumn Ridge of Clarkston 1,OAKLAND,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL630365576,Autumn Ridge of Clarkston 2,OAKLAND,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH630365890,Autumn Ridge of Clarkston HFA,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,1.0,,0.0
11-23-2020,235462,Beaumont Rehab & Continuing Care Farming,OAKLAND,SNF, ,0.0,48.0,0.0,12.0,0.0,14.0,0.0,0.0
11-23-2020,AL630396768,Beehive Homes of Oxford,OAKLAND,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,235470,Bellbrook - Rochester Hills,OAKLAND,SNF, ,0.0,17.0,0.0,6.0,0.0,27.0,0.0,0.0
11-23-2020,AH630369651,Belmar Oakland,OAKLAND,HFA, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,235562,Bloomfield Orchard Villa,OAKLAND,SNF, ,0.0,27.0,0.0,16.0,1.0,11.0,0.0,0.0
11-23-2020,AL630389144,Blossom Ridge,OAKLAND,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AH630236928,Brookdale Farmington Hills North I,OAKLAND,HFA, ,0.0,4.0,0.0,4.0,0.0,7.0,0.0,0.0
11-23-2020,AH630236929,Brookdale Farmington Hills North II,OAKLAND,HFA, ,0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0
11-23-2020,AH630236937,Brookdale of Troy MC,OAKLAND,HFA, ,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0
11-23-2020,AH630236943,Brookdale Troy AL,OAKLAND,HFA, ,0.0,8.0,0.0,5.0,0.0,3.0,0.0,0.0
11-23-2020,AH630375650,Cambrian Senior Living,OAKLAND,HFA, ,0.0,25.0,0.0,8.0,0.0,7.0,0.0,0.0
11-23-2020,235187,Cambridge East Healthcare Center,OAKLAND,SNF, ,0.0,41.0,0.0,19.0,0.0,19.0,0.0,0.0
11-23-2020,235214,Cambridge North Healthcare Center ,OAKLAND,SNF, ,0.0,33.0,0.0,17.0,0.0,22.0,0.0,0.0
11-23-2020,235664,Cambridge South Healthcare Center,OAKLAND,SNF, ,0.0,18.0,0.0,8.0,2.0,12.0,0.0,0.0
11-23-2020,AL630015496,Campbell Personal Care Hm #4,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235555,Canterbury on the Lake,OAKLAND,SNF, ,0.0,33.0,0.0,7.0,11.0,63.0,0.0,0.0
11-23-2020,AL630280923,Caremore Assisted Living,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,8,Cedarbrook of Bloomfield Hills,OAKLAND,SNF, ,1.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0
11-23-2020,AH630394482,Cedarbrook Of Bloomfield Hills HFA,OAKLAND,HFA, ,1.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0
11-23-2020,AH630387151,Cedarbrook Of Rochester,OAKLAND,HFA, ,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
11-23-2020,AG630000027,Chamberlain House,OAKLAND,AFC, ,,13.0,,0.0,,3.0,,0.0
11-23-2020,235461,Clarkston Specialty Healthcare Center,OAKLAND,SNF, ,26.0,35.0,0.0,0.0,5.0,13.0,0.0,0.0
11-23-2020,AL630007360,Clausen Manor,OAKLAND,AFC, ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,AL630007298,CLC House 2,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630256833,CLC Mary Wagner House,OAKLAND,AFC, ,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0
11-23-2020,AL630007351,Courtyard Manor Farmington Hills I,OAKLAND,AFC, ,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0
11-23-2020,AL630007352,Courtyard Manor Farmington Hills II,OAKLAND,AFC, ,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0
11-23-2020,AL630007353,Courtyard Manor Farmington Hills III,OAKLAND,AFC, ,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0
11-23-2020,AL630007354,Courtyard Manor Farmington Hills IV,OAKLAND,AFC, ,0.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0
11-23-2020,AL630007335,Courtyard Manor of Wixom I,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL630007336,Courtyard Manor of Wixom II,OAKLAND,AFC, ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,AL630007340,Courtyard Manor of Wixom III,OAKLAND,AFC, ,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0
11-23-2020,AL630007339,Courtyard Manor of Wixom IV,OAKLAND,AFC, ,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AH630392068,Cranberry Park Of Milford,OAKLAND,HFA, ,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,235582,Evergreen Health & Living Center,OAKLAND,SNF, ,0.0,101.0,0.0,7.0,0.0,18.0,0.0,1.0
11-23-2020,AH630236784,Farmington Hills Inn,OAKLAND,HFA, ,0.0,31.0,0.0,9.0,0.0,8.0,0.0,0.0
11-23-2020,AH630370122,First & Main of Auburn Hills,OAKLAND,HFA, ,,14.0,,6.0,,11.0,,0.0
11-23-2020,AH630370118,First & Main of Bloomfield Township,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630370124,First & Main of Commerce Township,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630236785,Fleischman Residence,OAKLAND,HFA, ,0.0,24.0,0.0,11.0,0.0,28.0,0.0,0.0
11-23-2020,235634,Fox Run Village,OAKLAND,SNF, ,0.0,2.0,0.0,3.0,2.0,17.0,0.0,0.0
11-23-2020,AL630279364,Freedom Haven,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630400653,Grace Senior Living,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235433,Greenfield Rehab & Nursing Center,OAKLAND,SNF, ,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,235626,Heartland Health Care Center - Oakland,OAKLAND,SNF, ,1.0,21.0,0.0,4.0,2.0,21.0,0.0,0.0
11-23-2020,AL630007355,Heather Pines,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL630094857,Irvine Neuro Rehabilitation Center,OAKLAND,AFC, ,,0.0,,0.0,,3.0,,0.0
11-23-2020,AL630276748,Jewish Apt. & Ser. - Coville I,OAKLAND,AFC, ,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0
11-23-2020,AL630276749,Jewish Apt. & Ser. Coville III,OAKLAND,AFC, ,0.0,4.0,0.0,1.0,0.0,14.0,0.0,0.0
11-23-2020,AL630263937,Jewish Apt. & Services- Coville II,OAKLAND,AFC, ,0.0,3.0,0.0,1.0,0.0,14.0,0.0,0.0
11-23-2020,AL630007341,Kelly Community Center,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,235320,Lahser Hills Care Centre,OAKLAND,SNF, ,0.0,43.0,0.0,5.0,0.0,44.0,0.0,1.0
11-23-2020,235481,Lake Orion Nursing Center,OAKLAND,SNF, ,0.0,28.0,0.0,6.0,0.0,22.0,0.0,0.0
11-23-2020,235589,"Lakeland Center, The",OAKLAND,SNF, ,0.0,38.0,0.0,5.0,1.0,55.0,0.0,0.0
11-23-2020,AL630086778,Lakeside Manor Inc,OAKLAND,AFC, ,,10.0,,2.0,,5.0,,0.0
11-23-2020,235252,Lourdes Rehabilitation and Healthcare ,OAKLAND,SNF, ,4.0,14.0,0.0,2.0,0.0,25.0,0.0,0.0
11-23-2020,235669,Maple Manor Rehab Center of Novi,OAKLAND,SNF, ,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,235288,Marvin & Betty Danto Family Health Care ,OAKLAND,SNF, ,0.0,30.0,0.0,4.0,1.0,15.0,0.0,0.0
11-23-2020,235293,Medilodge of Farmington,OAKLAND,SNF, ,0.0,31.0,0.0,11.0,0.0,4.0,0.0,0.0
11-23-2020,235650,Medilodge of Milford,OAKLAND,SNF, ,2.0,3.0,0.0,1.0,3.0,7.0,0.0,0.0
11-23-2020,235036,Medilodge of Rochester Hills,OAKLAND,SNF, ,1.0,53.0,0.0,20.0,3.0,16.0,0.0,0.0
11-23-2020,235296,Medilodge of Southfield,OAKLAND,SNF, ,0.0,52.0,0.0,21.0,1.0,19.0,0.0,0.0
11-23-2020,AL630299636,Mercy Bellbrook/Frances Warde,OAKLAND,AFC, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630299637,Mercy Bellbrook/McAuley,OAKLAND,AFC, ,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,235722,Mission Point of Holly,OAKLAND,SNF, ,4.0,21.0,1.0,8.0,1.0,11.0,0.0,0.0
11-23-2020,AL630262311,Natures Way AFC Home,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630281598,North Meadow,OAKLAND,AFC, ,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0
11-23-2020,235663,Notting Hill of West Bloomfield,OAKLAND,SNF, ,0.0,47.0,0.0,12.0,0.0,18.0,0.0,0.0
11-23-2020,235718,Novi Lakes Health Campus,OAKLAND,SNF, ,1.0,3.0,0.0,0.0,1.0,12.0,0.0,0.0
11-23-2020,AH630362954,Novi Lakes Health Campus HFA,OAKLAND,HFA, ,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0
11-23-2020,235703,Oakland Manor Nursing Rehab Center,OAKLAND,SNF, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,235523,Oakland Nursing Center,OAKLAND,SNF, ,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0
11-23-2020,235322,Oakridge Manor Nursing and Rehab Center,OAKLAND,SNF, ,0.0,18.0,0.0,8.0,0.0,13.0,0.0,0.0
11-23-2020,AL630079545,Pine Tree Place,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630065742,Polk House,OAKLAND,AFC, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235477,Pomeroy Living - Rochester Skilled,OAKLAND,SNF, ,1.0,77.0,0.0,0.0,2.0,28.0,0.0,0.0
11-23-2020,AH630377767,Pomeroy Living Orion Assisted & Memory Care,OAKLAND,HFA, ,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
11-23-2020,AH630338700,Pomeroy Living Rochester Assisted,OAKLAND,HFA, ,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
11-23-2020,AH630381200,Provision Living at West Bloomfield,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0
11-23-2020,AL630088028,Quality AFC #1,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630088248,Quality AFC #2,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630402683,Randall Residence Of Auburn Hills I,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,AL630402684,Randall Residence of Auburn Hills II,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630402685,Randall Residence of Auburn Hills III,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630402686,Randall Residence of Auburn Hills IV,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235260,Regency at Waterford,OAKLAND,SNF, ,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0
11-23-2020,AH630306479,Renaissance Gardens at Fox Run,OAKLAND,HFA, ,0.0,18.0,0.0,10.0,3.0,8.0,0.0,0.0
11-23-2020,AL630337378,Resource & Crisis Center,OAKLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630361856,Rose Senior Living at Providence Park,OAKLAND,HFA, ,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
11-23-2020,AH630382886,Royal Oak House,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AH630236844,Sanctuary at Bellbrook,OAKLAND,HFA, ,0.0,12.0,0.0,6.0,0.0,5.0,0.0,0.0
11-23-2020,AL630388808,Sandyside Senior Living,OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235217,SKLD - Bloomfield Hills,OAKLAND,SNF, ,0.0,133.0,0.0,14.0,0.0,20.0,0.0,0.0
11-23-2020,235487,SKLD - West Bloomfield,OAKLAND,SNF, ,1.0,210.0,0.0,14.0,0.0,6.0,0.0,0.0
11-23-2020,235065,South Lyon Senior Care and Rehab,OAKLAND,SNF, ,0.0,15.0,2.0,2.0,0.0,7.0,0.0,0.0
11-23-2020,AL630281597,South Stone,OAKLAND,AFC, ,0.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0
11-23-2020,AL630379410,Southfield Center,OAKLAND,AFC, ,0.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0
11-23-2020,20580,St. Anne's Mead Nursing Facility ,OAKLAND,SNF, ,0.0,15.0,0.0,11.0,0.0,23.0,0.0,0.0
11-23-2020,AH630236895,St. Anne's Mead Retirement Home,OAKLAND,HFA, ,0.0,19.0,0.0,9.0,0.0,18.0,0.0,0.0
11-23-2020,AH630236896,St. Elizabeth Briarbank Home for the Aged,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH630385331,Stratford Place,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630385332,Stratford Place Of Rochester Hills Memory Care,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630295441,Sun Valley Senior Living,OAKLAND,AFC, ,,1.0,,1.0,,1.0,,0.0
11-23-2020,AH630399613,Sunrise Assisted Living of Bloomfield,OAKLAND,HFA, ,0.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0
11-23-2020,AH630391696,Sunrise Assisted Living Of Bloomfield Hills,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630399616,Sunrise Assisted Living of Troy,OAKLAND,HFA, ,,4.0,,4.0,,9.0,,0.0
11-23-2020,AH630396331,Sunrise of North Farmington Hills,OAKLAND,HFA, ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH630399620,Sunrise of Rochester,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
11-23-2020,AH630391473,Sunrise Of West Bloomfield,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630236793,The Haworth Center,OAKLAND,HFA, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH630313360,The Legacy at Westlake,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235508,The Manor of Farmington Hills,OAKLAND,SNF, ,0.0,63.0,0.0,14.0,0.0,15.0,0.0,0.0
11-23-2020,37,The Manor of Novi,OAKLAND,SNF, ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH630380234,The Meadows at Canterbury-on-the-Lake,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
11-23-2020,AH630236917,The Mendelson Home,OAKLAND,HFA, ,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,235430,The Neighborhoods at White Lake,OAKLAND,SNF, ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AH630397715,The Neighborhoods of White Lake,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0
11-23-2020,AH630382729,The Pines of Clarkston,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL630382793,The Pines Of Clarkston Memory Care,OAKLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH630381578,The Sheridan at Birmingham,OAKLAND,HFA, ,,24.0,,9.0,,7.0,,0.0
11-23-2020,235489,The Villa at Green Lake Estates,OAKLAND,SNF, ,0.0,35.0,0.0,7.0,0.0,37.0,0.0,0.0
11-23-2020,AH630378427,Townehall Place of West Bloomfield,OAKLAND,HFA, ,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
11-23-2020,235396,Villa at Silverbell Estate,OAKLAND,SNF, ,0.0,47.0,0.0,11.0,1.0,16.0,0.0,0.0
11-23-2020,AH630401935,Vista Springs Trillium Village,OAKLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH630285481,Waltonwood at Main,OAKLAND,HFA, ,16.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
11-23-2020,AH630336552,Waltonwood at Royal Oak,OAKLAND,HFA, ,0.0,19.0,0.0,6.0,1.0,17.0,0.0,0.0
11-23-2020,AH630264366,Waltonwood at Twelve Oaks II,OAKLAND,HFA, ,0.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0
11-23-2020,AH630336571,Waltonwood at University II,OAKLAND,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630284310,"Waterford Oaks Senior Care, Inc.",OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL630337056,"Waterford Oaks Senior Care, Inc. West",OAKLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235726,WellBridge of Clarkston,OAKLAND,SNF, ,0.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0
11-23-2020,23-5702,WellBridge of Novi,OAKLAND,SNF, ,0.0,12.0,0.0,5.0,0.0,18.0,0.0,0.0
11-23-2020,235716,WellBridge of Rochester Hills,OAKLAND,SNF, ,0.0,7.0,0.0,1.0,1.0,12.0,0.0,0.0
11-23-2020,235488,West Bloomfield Nursing Center,OAKLAND,SNF, ,1.0,69.0,0.0,19.0,0.0,28.0,0.0,0.0
11-23-2020,23-5262,West Hickory Haven,OAKLAND,SNF, ,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,235642,Westlake Health Campus,OAKLAND,SNF, ,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,AH630309881,Westlake Health Campus HFA,OAKLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,3.0,,0.0
11-23-2020,235556,Woodward Hills Nursing Center,OAKLAND,SNF, ,0.0,58.0,0.0,4.0,0.0,19.0,0.0,0.0
11-23-2020,AH640236763,Cherry Blossom Manor Inc.,OCEANA,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235002,Oceana Co Md Care Facility,OCEANA,SNF, ,3.0,24.0,1.0,3.0,5.0,32.0,0.0,1.0
11-23-2020,AL640404079,The River,OCEANA,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL650308159,The Horizon Senior Living III,OGEMAW,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235380,Villa at Rose City ,OGEMAW,SNF, ,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,235414,Villa at West Branch,OGEMAW,SNF, ,6.0,54.0,1.0,5.0,6.0,7.0,0.0,0.0
11-23-2020,235161,Aspirus Ontonagon Hospital LTC,ONTONAGON,SNF, ,28.0,87.0,4.0,6.0,2.0,28.0,0.0,0.0
11-23-2020,AL670384778,Reed City Fields Assisted Living II,OSCEOLA,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL670398222,Reed City Fields Assisted Living III,OSCEOLA,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235205,Spectrum Health Reed City Hospital RNC,OSCEOLA,SNF, ,2.0,7.0,0.0,0.0,12.0,21.0,0.0,0.0
11-23-2020,235400,Wellspring Lutheran Services Fairview,OSCODA,SNF, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AL690095752,Aspen Ridge Retirement Village 1,OTSEGO,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL690095753,Aspen Ridge Retirement Village 2,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL690392652,AUGUST HAUS ASSISTED LIVING LLC,OTSEGO,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235350,Medilodge of Gaylord,OTSEGO,SNF, ,2.0,36.0,0.0,7.0,0.0,25.0,0.0,0.0
11-23-2020,235006,Munson Healthcare Otsego Mem Hosp - LTC,OTSEGO,SNF, ,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
11-23-2020,AL690394101,The Porches Of Gaylord,OTSEGO,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL690296963,Woodland Acres LLC,OTSEGO,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL700397726,AHSL Holland Bay Pointe,OTTAWA,AFC, ,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
11-23-2020,AL700397730,AHSL Holland Beachside,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11-23-2020,AL700397732,AHSL Holland Boardwalk,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397733,AHSL Holland Driftwood,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397724,AHSL Holland Lakeshore,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397734,AHSL Holland Lighthouse,OTTAWA,AFC, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397749,AHSL Jenison Beechwood,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397750,AHSL Jenison Cherrywood,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397747,AHSL Jenison Cottonwood,OTTAWA,AFC, ,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0
11-23-2020,AL700397745,AHSL Jenison Maplewood,OTTAWA,AFC, ,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0
11-23-2020,AL700397748,AHSL Jenison Sandalwood,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL700397746,AHSL Jenison Willowood,OTTAWA,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL700397744,AHSL Spring Lake Pebblebrook,OTTAWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL700397741,AHSL Spring Lake Stoneybrook,OTTAWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL700397742,AHSL Spring Lake Timberbrook,OTTAWA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL700397743,AHSL Spring Lake Willowbrook,OTTAWA,AFC, ,3.0,5.0,1.0,3.0,2.0,4.0,0.0,0.0
11-23-2020,235450,Allendale Nursing & Rehab. Community,OTTAWA,SNF, ,0.0,2.0,0.0,0.0,2.0,23.0,0.0,0.0
11-23-2020,AH700357088,Appledorn ALC North,OTTAWA,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH700236753,Appledorn Assisted Living Center,OTTAWA,HFA, ,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,AL700289583,Cambridge Manor - North,OTTAWA,AFC, ,,4.0,,3.0,,3.0,,0.0
11-23-2020,AL700289594,Cambridge Manor - South,OTTAWA,AFC, ,,9.0,,6.0,,5.0,,0.0
11-23-2020,AH700236766,Christian Haven Home,OTTAWA,HFA, ,0.0,32.0,0.0,10.0,0.0,9.0,0.0,0.0
11-23-2020,AH700373745,Freedom Village Holland Assisted Living,OTTAWA,HFA, ,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0
11-23-2020,AL700070219,FV Ret Vill Of Coopersville #1,OTTAWA,AFC,NOT IN COMPLIANCE,,3.0,,0.0,,3.0,,0.0
11-23-2020,AL700070220,FV Ret Vill Of Coopersville #2,OTTAWA,AFC,NOT IN COMPLIANCE,,1.0,,0.0,,0.0,,0.0
11-23-2020,AL700088278,FV Ret Vill Of Coopersville #3,OTTAWA,AFC,NOT IN COMPLIANCE,,3.0,,0.0,,4.0,,0.0
11-23-2020,AL700289600,Georgetown Manor - East,OTTAWA,AFC, ,,17.0,,2.0,,7.0,,0.0
11-23-2020,AL700289601,Georgetown Manor - West,OTTAWA,AFC, ,,11.0,,1.0,,4.0,,0.0
11-23-2020,AH700299440,Grand Pines Assisted Living Center,OTTAWA,HFA, ,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
11-23-2020,AL700380147,Green Acres of Allendale,OTTAWA,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL700355094,Green Acres of Standale,OTTAWA,AFC, ,,0.0,,0.0,,4.0,,0.0
11-23-2020,AL700378371,Green Acres of Standale II,OTTAWA,AFC,NOT IN COMPLIANCE,,,,,,,,
