County,Provider Name,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,VLOOKUP,Change Score
McHenry,MELODY LIVING IN LITH,2020-11-13,4,0,0.0,1,1,VALLEY HI NURSING HOME,45
McHenry,MERCY HARVARD CARE CENTER,2020-11-13,6,0,0.0,1,1,MERCY HARVARD HOSPITAL CARE CENTER,95
McHenry,REVERE COURT OF CRYSTAL LAKE,2020-11-13,14,3,0.21428571428571427,1,1,"SPRINGS AT CRYSTAL LAKE, THE",59
McHenry,SHELTERED VILLAGE,2020-11-13,42,9,0.21428571428571427,1,1,FAIR OAKS HEALTH CARE CENTER,48
McHenry,SUNRISE OF CRYSTAL LAKE ASSISTED LIVING AND MEMORY,2020-11-13,3,0,0.0,1,1,ALDEN ESTATES CTS OF HUNTLEY,86
McHenry,THE FOUNTAINS (2),2020-11-13,2,0,0.0,1,1,"SPRINGS AT CRYSTAL LAKE, THE",86
McHenry,THE FOUNTAINS AT CRYSTAL LAKE,2020-11-13,46,15,0.32608695652173914,1,1,"SPRINGS AT CRYSTAL LAKE, THE",79
McHenry,THE FOUNTAINS AT CRYSTAL LAKE (#3),2020-11-13,6,1,0.16666666666666666,1,1,"SPRINGS AT CRYSTAL LAKE, THE",79
McHenry,THE SPRINGS AT CRYSTAL LAKE,2020-11-13,40,10,0.25,2,1,"SPRINGS AT CRYSTAL LAKE, THE",95
McHenry,THREE OAKS ASSISTED LIVING AND MEMORY CARE,2020-11-13,2,0,0.0,1,1,FAIR OAKS HEALTH CARE CENTER,86
McHenry,VALLEY HI,2020-11-13,3,0,0.0,1,1,VALLEY HI NURSING HOME,90
McLean,APERION CARE-BLOOMINGTON,2020-11-13,5,0,0.0,1,1,ARCADIA CARE BLOOMINGTON,83
McLean,BICKFORD OF BLOOMINGTON,2020-11-13,48,8,0.16666666666666666,1,1,ARCADIA CARE BLOOMINGTON,64
McLean,BLOOMINGTON REHABILITATION AND HEALTHCARE CENTER,2020-11-13,59,11,0.1864406779661017,1,1,ARCADIA CARE BLOOMINGTON,86
McLean,HERITAGE HEALTH BLOOMINGTON,2020-11-13,5,0,0.0,1,1,HERITAGE HEALTH-BLOOMINGTON,100
McLean,HERITAGE HEALTH OF NORMAL,2020-11-13,28,2,0.07142857142857142,1,1,HERITAGE HEALTH-NORMAL,95
McLean,LUTHER OAKES,2020-11-13,19,0,0.0,3,1,LUTHER OAKS,96
McLean,MARCFIRST,2020-11-13,14,0,0.0,1,1,ARCADIA CARE BLOOMINGTON,40
McLean,MCLEAN COUNTY NURSING HOME,2020-11-13,5,0,0.0,1,1,MCLEAN COUNTY NURSING HOME,100
McLean,THE LOFTS REHABILITATION AND NURSING OF NORMAL,2020-11-13,16,1,0.0625,1,1,HERITAGE HEALTH-NORMAL,86
McLean,THE VILLAS OF HOLLY BROOK,2020-11-13,34,0,0.0,1,1,LUTHER OAKS,47
McLean,THE VILLAS OF HOLLY BROOK-TOWANDA BARNES,2020-11-13,17,2,0.1176470588235294,1,1,LUTHER OAKS,47
McLean,WESTMINSTER VILLAGE ASSISTED LIVING,2020-11-13,10,0,0.0,1,1,WESTMINSTER VILLAGE,90
McLean,WESTMINSTER VILLAGE-MARTIN HEALTH,2020-11-13,10,0,0.0,1,1,WESTMINSTER VILLAGE,90
Mercer,BROOKSTONE OF ALEDO,2020-11-13,16,4,0.25,1,1,ALEDO REHAB & HEALTH CARE CENTER,86
Monroe,CEDARHURST OF WATERLOO,2020-11-13,14,0,0.0,1,1,INTEGRITY HC OF COLUMBIA,41
Monroe,CEDARHURST SENIOR LIVING -WATERLOO,2020-11-13,6,0,0.0,1,1,OAK HILL,34
Monroe,GARDEN PLACE INDEPENDANT & ASSISTED LIVING,2020-11-13,38,11,0.2894736842105263,1,1,OAK HILL,34
Monroe,INTEGRITY HEALTHCARE-COLUMBIA REHAB & CARE CENTER,2020-11-13,26,8,0.3076923076923077,1,1,INTEGRITY HC OF COLUMBIA,86
Monroe,OAK HILL,2020-11-13,106,15,0.14150943396226415,1,1,OAK HILL,100
Montgomery,HILLSBORO REHAB AND HEALTHCARE,2020-11-13,2,0,0.0,1,1,HILLSBORO REHAB & HCC,84
Montgomery,MONTGOMERY NURSING AND REHAB,2020-11-13,7,0,0.0,1,1,MONTGOMERY NURSING & REHAB CTR,87
Montgomery,MONTGOMERY NURSING AND REHAB CENTER,2020-11-13,2,0,0.0,1,1,MONTGOMERY NURSING & REHAB CTR,89
Montgomery,NOKOMIS REHAB AND HEALTH CARE,2020-11-13,9,0,0.0,1,1,NOKOMIS REHAB & HEALTH CARE CENTER,88
Montgomery,TREMONT RIDGE,2020-11-13,13,4,0.3076923076923077,1,1,MONTGOMERY NURSING & REHAB CTR,42
Morgan,APERION CARE JACKSONVILLE,2020-11-13,64,6,0.09375,1,1,APERION CARE JACKSONVILLE,100
Morgan,CEDARHURST OF JACKSONVILLE,2020-11-13,5,0,0.0,1,1,HERITAGE HEALTH-JACKSONVILLE,64
Morgan,HERITAGE HEALTH CARE CENTER,2020-11-13,16,0,0.0,1,1,HERITAGE HEALTH-JACKSONVILLE,73
Morgan,HERITAGE HEALTH JACKSONVILLE,2020-11-13,3,0,0.0,1,1,HERITAGE HEALTH-JACKSONVILLE,100
Morgan,JACKSONVILLE SKILLED NURSING AND REHAB CENTER,2020-11-13,81,18,0.2222222222222222,1,1,APERION CARE JACKSONVILLE,86
Morgan,THE POINTE,2020-11-13,3,0,0.0,1,1,PASSAVANT AREA HOSPITAL,45
Moultrie,ASPEN CREEK OF SULLIVAN,2020-11-13,10,0,0.0,1,1,SULLIVAN REHAB & HLTH CARE CTR,56
Moultrie,MASON POINT,2020-11-13,6,3,0.5,1,1,MASON POINT,100
Moultrie,SULLIVAN REHABILITATION AND HEALTH CARE CENTER,2020-11-13,37,3,0.08108108108108109,1,1,SULLIVAN REHAB & HLTH CARE CTR,86
Ogle,GENERATIONS AT NEIGHBORS,2020-11-13,25,0,0.0,1,1,GENERATIONS AT NEIGHBORS,100
Ogle,GENERATIONS AT NEIGHBORS,2020-11-13,5,0,0.0,1,1,GENERATIONS AT NEIGHBORS,100
Ogle,LIBERTY VILLAGE OF ROCHELLE,2020-11-13,7,0,0.0,1,1,ROCHELLE GARDENS CARE CENTER,48
Ogle,OREGON LIVING & REHAB,2020-11-13,2,0,0.0,1,1,OREGON LIVING AND REHABILITATION CENTER,86
Ogle,ROCHELLE REHAB,2020-11-13,19,2,0.10526315789473684,1,1,ROCHELLE REHAB & HEALTH CARE CENTER,90
Ogle,ROCHELLE REHAB & HEALTHCARE CENTER,2020-11-13,6,0,0.0,1,1,ROCHELLE REHAB & HEALTH CARE CENTER,99
Peoria,APERION CARE PEORIA HEIGHTS,2020-11-13,7,0,0.0,1,1,APERION CARE PEORIA HEIGHTS,100
Peoria,APOSTOLIC CHRISTIAN SKYLINE,2020-11-13,72,7,0.09722222222222222,1,1,APOSTOLIC CHRISTIAN SKYLINES,98
Peoria,BICKFORD SENIOR LIVING OF PEORIA,2020-11-13,16,3,0.1875,1,1,GENERATIONS AT PEORIA,86
Peoria,CHRISTIAN BUEHLER HOME,2020-11-13,64,8,0.125,1,1,APOSTOLIC CHRISTIAN SKYLINES,55
Peoria,EP!C,2020-11-13,21,0,0.0,1,1,APOSTOLIC CHRISTIAN SKYLINES,45
Peoria,EVERGREEN SENIOR LIVING,2020-11-13,10,1,0.1,1,1,APERION CARE PEORIA HEIGHTS,44
Peoria,GATEWAY AT RIVER CITY,2020-11-13,30,0,0.0,1,1,GENERATIONS AT PEORIA,48
Peoria,GENERATIONS AT PEORIA,2020-11-13,28,2,0.07142857142857142,1,1,GENERATIONS AT PEORIA,100
Peoria,GENERATIONS OF PEORIA,2020-11-13,33,5,0.15151515151515152,1,1,GENERATIONS AT PEORIA,90
Peoria,GRAND VIEW ALZHEIMERS SPECIAL CARE CENTER,2020-11-13,17,4,0.2352941176470588,1,1,APERION CARE PEORIA HEIGHTS,86
Peoria,HERITAGE HEALTH,2020-11-13,102,17,0.16666666666666666,1,1,HERITAGE HEALTH-CHILLICOTHE,90
Peoria,LUTHERAN HILLSIDE VILLAGE,2020-11-13,39,0,0.0,3,1,"LUTHERAN HOME, THE",61
Peoria,SHARON HEALTHCARE - WOODS,2020-11-13,8,1,0.125,1,1,SHARON HEALTH CARE WILLOWS,82
Peoria,SHARON HEALTHCARE ELMS,2020-11-13,8,0,0.0,1,1,SHARON HEALTH CARE ELMS,98
Peoria,SHARON HEALTHCARE PINES,2020-11-13,74,0,0.0,1,1,SHARON HEALTH CARE PINES,98
Peoria,SHARON HEALTHCARE WILLOWS,2020-11-13,13,0,0.0,1,1,SHARON HEALTH CARE WILLOWS,98
Peoria,SHARON HEALTHCARE WILLOWS SOUTH,2020-11-13,4,1,0.25,1,1,SHARON HEALTH CARE WILLOWS,88
Peoria,UNIVERSITY REHAB AT NORTHMOOR,2020-11-13,10,1,0.1,2,1,UNIVERSITY REHAB AT NORTHMOOR,100
Peoria,UNIVERSITY REHAB CENTER,2020-11-13,54,16,0.2962962962962963,1,1,UNIVERSITY REHAB AT NORTHMOOR,78
Perry,MANOR OF MASON WOODS,2020-11-13,6,1,0.16666666666666666,1,1,PINCKNEYVILLE NURSING & REHAB,25
Perry,PINCKNEYVILLE NURSING AND REHABILITATION,2020-11-13,73,11,0.1506849315068493,1,1,DUQUOIN NURSING & REHAB,86
Piatt,ARBOR ROSE OF MONTICELLO,2020-11-13,11,2,0.18181818181818185,1,1,PIATT COUNTY NURSING HOME,37
Pike,BARRY COMMUNITY CARE,2020-11-13,65,11,0.16923076923076924,1,1,BARRY COMMUNITY CARE CENTER,95
Pike,EASTSIDE HEALTH & REHAB,2020-11-13,7,0,0.0,1,1,EASTSIDE HEALTH & REHAB CENTER,95
Pike,KEPLEY HOUSE,2020-11-13,21,0,0.0,1,1,EASTSIDE HEALTH & REHAB CENTER,36
Pike,LIBERTY VILLAGE OF PITTSFIELD,2020-11-13,41,0,0.0,1,1,PITTSFIELD MANOR,86
Randolph,CEDARHURST OF SPARTA,2020-11-13,13,0,0.0,2,1,RED BUD REGIONAL CARE,39
Randolph,COULTERVILLE REHABILITATION & HEALTH CARE CENTER,2020-11-13,22,1,0.045454545454545456,3,1,COULTERVILLE REHAB & HCC,86
Randolph,RANDOLPH COUNTY CARE CENTER,2020-11-13,4,0,0.0,1,1,RANDOLPH COUNTY CARE CENTER,100
Randolph,RED BUD REGIONAL CARE CENTER,2020-11-13,74,4,0.054054054054054064,1,1,RED BUD REGIONAL CARE,95
Randolph,THREE SPRINGS LODGE,2020-11-13,4,0,0.0,1,1,"THREE SPRINGS LODGE NURSING HOME, LLC",90
Richland,CARLE RICHLAND MEMORIAL HOSPITAL LONG TERM CARE,2020-11-13,8,0,0.0,1,1,RICHLAND NURSING & REHAB,86
Richland,EMERALD GLEN,2020-11-13,4,0,0.0,1,1,HELIA HEALTHCARE OF OLNEY,38
Richland,HELIA HEALTHCARE OF OLNEY,2020-11-13,4,0,0.0,1,1,HELIA HEALTHCARE OF OLNEY,100
Richland,LAVENDER RIDGE MEMORY CARE,2020-11-13,22,4,0.18181818181818185,1,1,RICHLAND NURSING & REHAB,48
Richland,RICHLAND NURSING AND REHAB,2020-11-13,109,15,0.13761467889908258,1,1,RICHLAND NURSING & REHAB,95
Rock Island,AMBER RIDGE,2020-11-13,3,0,0.0,1,1,ST ANTHONY'S NRSG & REHAB CENTER,47
Rock Island,AMBER RIDGE #2,2020-11-13,3,0,0.0,1,1,ASPEN REHAB & HEALTH CARE,45
Rock Island,ASPEN REHAB,2020-11-13,50,10,0.2,1,1,ASPEN REHAB & HEALTH CARE,90
Rock Island,CENTENNIAL CARE CENTER,2020-11-13,114,16,0.14035087719298245,1,1,CENTENNIAL REHAB & HEALTHCARE,67
Rock Island,FORT ARMSTRONG,2020-11-13,20,1,0.05,1,1,GENERATIONS AT ROCK ISLAND,45
Rock Island,FRIENDSHIP MANOR,2020-11-13,28,0,0.0,2,1,FRIENDSHIP MANOR,100
Rock Island,FRIENDSHIP MANOR,2020-11-13,10,0,0.0,1,1,FRIENDSHIP MANOR,100
Rock Island,GENERATIONS OF ROCK ISLAND,2020-11-13,54,15,0.2777777777777778,1,1,GENERATIONS AT ROCK ISLAND,92
Rock Island,HEARTLAND HEALTHCARE CENTER MOLINE,2020-11-13,82,9,0.1097560975609756,1,1,HEARTLAND OF MOLINE,86
Rock Island,HERITAGE WOODS OF MOLINE,2020-11-13,3,0,0.0,1,1,HEARTLAND OF MOLINE,74
Rock Island,HOPE CREEK,2020-11-13,68,2,0.029411764705882356,1,1,HOPE CREEK NURSING & REHAB,90
Rock Island,ILLINI RESTORATIVE CARE,2020-11-13,12,0,0.0,1,1,ILLINI RESTORATIVE CARE,100
Rock Island,ILLINI RESTORATIVE CARE #2,2020-11-13,6,0,0.0,1,1,ILLINI RESTORATIVE CARE,95
Rock Island,OVERLOOK VILLAGE,2020-11-13,12,0,0.0,1,1,GENERATIONS AT ROCK ISLAND,43
Rock Island,PARK VISTA,2020-11-13,3,0,0.0,1,1,GENERATIONS AT ROCK ISLAND,54
Rock Island,SERENITY (APERION) MOLINE,2020-11-13,17,2,0.1176470588235294,1,1,SERENITY OF MOLINE,86
Rock Island,ST. ANTHONYS CONTINUE CARE,2020-11-13,89,15,0.16853932584269662,1,1,ST ANTHONY'S NRSG & REHAB CENTER,59
Saline,ELDORADO REHAB AND HEALTHCARE,2020-11-13,28,5,0.17857142857142858,1,1,ELDORADO REHAB & HEALTHCARE,95
Saline,SALINE CARE NURSING AND REHAB,2020-11-13,37,2,0.054054054054054064,1,1,SALINE CARE NURSING & REHAB,95
Sangamon,APERION CARE CAPITOL,2020-11-13,5,0,0.0,1,1,APERION CARE CAPITOL,100
Sangamon,APERION CARE SPRINGFIELD,2020-11-13,53,0,0.0,1,1,APERION CARE SPRINGFIELD,100
Sangamon,AUBURN REHAB AND HEALTHCARE CENTER,2020-11-13,37,4,0.10810810810810813,1,1,AUBURN REHAB & HCC,86
Sangamon,BROTHER JAMES COURT,2020-11-13,74,3,0.040540540540540536,1,1,BRIDGE CARE SUITES,49
Sangamon,CEDARHURST ASSISTED LIVING AND MEMORY CARE,2020-11-13,9,1,0.1111111111111111,1,1,APERION CARE CAPITOL,86
Sangamon,CEDARHURST SENIOR LIVING,2020-11-13,5,0,0.0,1,1,LEWIS MEMORIAL CHRISTIAN VLG,44
Sangamon,CENTENNIAL POINTE,2020-11-13,6,1,0.16666666666666666,1,1,CONCORDIA VILLAGE CARE CENTER,45
Sangamon,CONCORDIA VILLAGE SENIOR,2020-11-13,16,0,0.0,1,1,CONCORDIA VILLAGE CARE CENTER,79
Sangamon,HERITAGE HEALTH SPRINGFIELD,2020-11-13,12,0,0.0,1,1,HERITAGE HEALTH-SPRINGFIELD,100
Sangamon,HERITAGE HEALTH: THERAPY & SENIOR CARE - SPRINGFIE,2020-11-13,4,0,0.0,1,1,APERION CARE CAPITOL,86
Sangamon,HOPE SCHOOL JAMES GROUP HOME,2020-11-13,3,0,0.0,1,1,APERION CARE CAPITOL,38
Sangamon,LEWIS MEMORIAL CHRISTIAN VILLAGE,2020-11-13,16,0,0.0,1,1,LEWIS MEMORIAL CHRISTIAN VLG,93
Sangamon,MILL CREEK ALZHEIMERS SPECIAL CARE UNIT,2020-11-13,56,9,0.16071428571428573,1,1,APERION CARE CAPITOL,86
Sangamon,ST. JOSEPHS HOME,2020-11-13,18,1,0.05555555555555555,1,1,BRIDGE CARE SUITES,34
Sangamon,SUNNY ACRES NURSING HOME,2020-11-13,9,0,0.0,1,1,APERION CARE SPRINGFIELD,46
Sangamon,TIMBERLAKE SUPPORTIVE LIVING,2020-11-13,2,0,0.0,1,1,LEWIS MEMORIAL CHRISTIAN VLG,43
Sangamon,VILLA EAST,2020-11-13,122,26,0.21311475409836064,1,1,VILLA HEALTH CARE EAST,86
Sangamon,VILLA HEALTHCARE CENTER WEST,2020-11-13,19,1,0.05263157894736842,1,1,VILLA HEALTH CARE EAST,80
Sangamon,VILLAS OF HOLLY BROOK AND REFLECTIONS MEMORY CARE,2020-11-13,4,0,0.0,1,1,APERION CARE CAPITOL,86
Scott,SHELBY COUNTY COMMUNITY SERVICESI,2020-11-13,7,0,0.0,1,1,SCOTT COUNTY NURSING CENTER,53
Shelby,MOWEAQUA REHABILITATION AND HEALTH CARE,2020-11-13,47,0,0.0,1,1,MOWEAQUA REHAB & HCC,86
Shelby,SHELBYVILLE MANOR,2020-11-13,97,11,0.1134020618556701,2,1,SHELBYVILLE MANOR,100
Shelby,SHELBYVILLE REHABILITATION AND HEALTH CARE CENTER,2020-11-13,2,0,0.0,1,1,SHELBYVILLE MANOR,86
Shelby,VILLAS OF HOLLY BROOK-SHELBYVILLE,2020-11-13,6,0,0.0,1,1,SHELBYVILLE MANOR,86
St. Clair,APERION CARE,2020-11-13,5,2,0.4,1,1,APERION CARE MASCOUTAH,90
St. Clair,AUTUMN MEADOWS,2020-11-13,26,0,0.0,1,1,AUTUMN MEADOWS OF CAHOKIA,90
St. Clair,BRADFORD PLACE,2020-11-13,3,0,0.0,1,1,MERCY REHAB AND CARE CENTER,45
St. Clair,BRADFORD PLACE2,2020-11-13,6,0,0.0,1,1,BRIA OF BELLEVILLE,42
St. Clair,BRIA OF BELLEVILLE,2020-11-13,70,8,0.11428571428571427,1,1,BRIA OF BELLEVILLE,100
St. Clair,BRIA OF CAHOKIA,2020-11-13,44,3,0.06818181818181818,2,1,BRIA OF CAHOKIA,100
St. Clair,BRIGHTLY SENIOR LIVING,2020-11-13,20,2,0.1,1,1,ST PAUL'S SENIOR COMMUNITY,48
St. Clair,CAMBRIDGE HOUSE,2020-11-13,5,0,0.0,1,1,CEDAR RIDGE HEALTH & REHAB CTR,60
St. Clair,CAMBRIDGE HOUSE OF OFALLON2,2020-11-13,3,0,0.0,1,1,BRIA OF BELLEVILLE,86
St. Clair,CASEYVILLE CARE CENTER,2020-11-13,15,1,0.06666666666666668,1,1,MEMORIAL CARE CENTER,71
St. Clair,CASEYVILLE CARE CENTER2,2020-11-13,3,0,0.0,1,1,MEMORIAL CARE CENTER,70
St. Clair,CEDAR RIDGE,2020-11-13,79,13,0.16455696202531644,1,1,CEDAR RIDGE HEALTH & REHAB CTR,90
St. Clair,CEDARHURST OF SHILOH,2020-11-13,13,0,0.0,1,1,HELIA HEALTHCARE OF BELLEVILLE,86
St. Clair,CEDARHURST OF SHILOH2,2020-11-13,4,0,0.0,1,1,INTEGRITY HC OF SMITHTON,47
St. Clair,COLONNADE,2020-11-13,6,0,0.0,1,1,APERION CARE MASCOUTAH,40
St. Clair,DAMMERT CENTER/THE ESQUILINE2,2020-11-13,62,9,0.14516129032258066,1,1,LEBANON CARE CENTER,86
St. Clair,FOUR FOUNTAINS,2020-11-13,104,31,0.2980769230769231,1,1,ST PAUL'S SENIOR COMMUNITY,45
St. Clair,FOUR FOUNTAINS2,2020-11-13,15,1,0.06666666666666668,1,1,ST PAUL'S SENIOR COMMUNITY,42
St. Clair,FREEBURG CARE CENTER,2020-11-13,12,0,0.0,1,1,FREEBURG CARE CENTER,100
St. Clair,FREEBURG TERRACE,2020-11-13,20,0,0.0,1,1,FREEBURG CARE CENTER,67
St. Clair,INTEGRITY CARE OF BELLEVILLE,2020-11-13,11,1,0.09090909090909093,1,1,INTEGRITY HC OF BELLEVILLE,93
St. Clair,INTEGRITY CARE OF SMITHTON,2020-11-13,64,10,0.15625,1,1,INTEGRITY HC OF SMITHTON,92
St. Clair,KNOLLWOOD,2020-11-13,8,1,0.125,1,1,AUTUMN MEADOWS OF CAHOKIA,30
St. Clair,LEBANON CARE CENTER,2020-11-13,80,13,0.1625,1,1,LEBANON CARE CENTER,100
St. Clair,MARKA NURSING AND REHABILITATION,2020-11-13,12,0,0.0,1,1,MAR KA NURSING HOME,86
St. Clair,MEMORIAL CARE CENTER,2020-11-13,52,8,0.15384615384615385,2,1,MEMORIAL CARE CENTER,100
St. Clair,MEMORIAL CONVALESCENT CENTER,2020-11-13,7,0,0.0,1,1,MEMORIAL CARE CENTER,82
St. Clair,MERCY,2020-11-13,23,2,0.08695652173913042,1,1,MERCY REHAB AND CARE CENTER,90
St. Clair,MORNINGSIDE OF SHILOH,2020-11-13,3,1,0.3333333333333333,1,1,INTEGRITY HC OF SMITHTON,49
St. Clair,NEW ATHENS HOME FOR THE AGED,2020-11-13,57,8,0.14035087719298245,1,1,NEW ATHENS HOME FOR THE AGED,100
St. Clair,PARKWAY GARDENS,2020-11-13,9,0,0.0,1,1,MAR KA NURSING HOME,41
St. Clair,ST. FRANCIS,2020-11-13,2,0,0.0,1,1,ST PAUL'S SENIOR COMMUNITY,86
St. Clair,ST. PAULS,2020-11-13,51,14,0.27450980392156865,1,1,ST PAUL'S SENIOR COMMUNITY,86
St. Clair,SWANSEA CARE & REHAB2,2020-11-13,3,0,0.0,1,1,SWANSEA REHAB HEALTH CARE,78
St. Clair,SWANSEA REHABILITATION AND HEALTH CARE CENTER,2020-11-13,44,9,0.20454545454545456,1,1,APERION CARE MASCOUTAH,86
St. Clair,SYCAMORE VILLAGE,2020-11-13,8,0,0.0,1,1,BRIA OF BELLEVILLE,47
St. Clair,THE ASSISTED LIVING AT SILVER CREEK,2020-11-13,4,0,0.0,1,1,NEW ATHENS HOME FOR THE AGED,48
St. Clair,THE ATRIUM,2020-11-13,2,0,0.0,1,1,NEW ATHENS HOME FOR THE AGED,86
St. Clair,THE ESQUILINE - DAMMERT CENTER,2020-11-13,2,0,0.0,1,1,FREEBURG CARE CENTER,86
Stephenson,HERITAGE WOODS,2020-11-13,6,0,0.0,1,1,MANOR COURT OF FREEPORT,37
Stephenson,MANOR COURT,2020-11-13,5,0,0.0,1,1,MANOR COURT OF FREEPORT,90
Stephenson,STEPHENSON NURSING CENTER,2020-11-13,30,5,0.16666666666666666,2,1,STEPHENSON NURSING CENTER,100
Tazewell,APERION MORTON,2020-11-13,65,6,0.09230769230769233,1,1,APERION CARE MORTON VILLA,86
Tazewell,APOSTOLIC CHRISTIAN LIFEPOINTS,2020-11-13,3,0,0.0,1,1,APOSTOLIC CHRISTIAN RESTMOR,79
Tazewell,APOSTOLIC CHRISTIAN RESTMOR,2020-11-13,12,0,0.0,1,1,APOSTOLIC CHRISTIAN RESTMOR,100
Tazewell,APOSTOLIC CHRISTIAN TIMBER RIDGE,2020-11-13,6,0,0.0,1,1,APOSTOLIC CHRISTIAN RESTMOR,81
Tazewell,BRIARBROOK & HARRIS PLACE,2020-11-13,12,0,0.0,1,1,LAKESIDE REHAB & HEALTHCARE,42
Tazewell,GENERATIONS AT RIVERVIEW,2020-11-13,9,2,0.2222222222222222,2,1,GENERATIONS AT RIVERVIEW,100
Tazewell,GENERATIONS RIVERVIEW SENIOR LIVING,2020-11-13,2,0,0.0,1,1,GENERATIONS AT RIVERVIEW,88
Tazewell,GENERATIONS RIVERVIEW SNF,2020-11-13,24,4,0.16666666666666666,1,1,GENERATIONS AT RIVERVIEW,88
Tazewell,HOPEDALE NURSING HOME,2020-11-13,3,0,0.0,1,1,HALLMARK HEALTHCARE OF PEKIN,43
Tazewell,LAKESIDE REHAB AND HEALTHCARE,2020-11-13,2,0,0.0,1,1,LAKESIDE REHAB & HEALTHCARE,95
Tazewell,PEKIN MANOR,2020-11-13,2,0,0.0,1,1,PEKIN MANOR,100
Tazewell,REFLECTIONS MEMORY CARE,2020-11-13,20,4,0.2,1,1,PEKIN MANOR,50
Tazewell,TIMBERCREEK REHAB AND HEALTHCARE,2020-11-13,62,10,0.16129032258064516,1,1,TIMBERCREEK REHAB & HEALTHCARE CENTER,88
Tazewell,UAW SENIOR CITIZENS CENTER,2020-11-13,4,0,0.0,1,1,APOSTOLIC CHRISTIAN RESTMOR,49
Tazewell,VILLAS OF HOLLY BROOK & REFLECTIONS PEKIN,2020-11-13,66,11,0.16666666666666666,1,1,PEKIN MANOR,86
Tazewell,VILLAS OF HOLLYBROOK,2020-11-13,4,0,0.0,1,1,HALLMARK HEALTHCARE OF PEKIN,44
Union,ILLINOIS VETERANS HOME ANNA,2020-11-13,13,0,0.0,1,1,INTEGRITY HC OF ANNA,55
Union,INTEGRITY OF ANNA,2020-11-13,82,13,0.15853658536585366,1,1,INTEGRITY HC OF ANNA,95
Union,INTEGRITY OF COBDEN,2020-11-13,45,7,0.15555555555555556,1,1,INTEGRITY HC OF COBDEN,95
Union,JONESBORO RHCC,2020-11-13,3,0,0.0,1,1,JONESBORO REHAB & HCC,86
Vermilion,ARCADIA CARE OF DANVILLE,2020-11-13,28,2,0.07142857142857142,1,1,ARCADIA CARE DANVILLE,95
Vermilion,COLONIAL MANOR,2020-11-13,8,1,0.125,1,1,COLONIAL MANOR,100
Vermilion,GARDENVIEW MANOR,2020-11-13,7,0,0.0,2,1,GARDENVIEW MANOR,100
Vermilion,HAWTHORNE INN,2020-11-13,9,0,0.0,1,1,HAWTHORNE INN OF DANVILLE,90
Vermilion,HERITAGE HEALTH,2020-11-13,2,0,0.0,1,1,HERITAGE HEALTH-HOOPESTON,90
Vermilion,ILLIANA VA MEDICAL,2020-11-13,7,0,0.0,1,1,COLONIAL MANOR,42
Wabash,OAKVIEW NURSING AND REHABILITATION,2020-11-13,11,0,0.0,1,1,OAKVIEW NURSING & REHAB,79
Wabash,VILLAS OF HOLLY BROOK,2020-11-13,20,1,0.05,1,1,OAKVIEW NURSING & REHAB,32
Warren,COURTYARD ESTATES OF MONMOUTH,2020-11-13,3,0,0.0,1,1,MONMOUTH NURSING HOME,52
Warren,MONMOUTH NURSING HOME,2020-11-13,12,2,0.16666666666666666,1,1,MONMOUTH NURSING HOME,100
Washington,"WASHINGTON COUNTY HOSPITAL, LONG TERM CARE UNIT",2020-11-13,2,1,0.5,1,1,FRIENDSHIP MANOR HEALTH CARE,86
Wayne,APERION CARE,2020-11-13,67,4,0.059701492537313425,1,1,APERION CARE FAIRFIELD,90
Wayne,APERION CARE FAIRFIELD,2020-11-13,6,1,0.16666666666666666,1,1,APERION CARE FAIRFIELD,100
Wayne,CISNE REHAB AND HEALTH CARE CENTER,2020-11-13,2,0,0.0,1,1,APERION CARE FAIRFIELD,86
Wayne,FAIRFIELD MEMORIAL HOSPITAL,2020-11-13,16,6,0.375,1,1,FAIRFIELD MEMORIAL HOSPITAL,100
White,CARMI MANOR,2020-11-13,3,0,0.0,1,1,CARMI MANOR REHAB & NRSG CTR,90
White,WABASH CHRISTIAN RETIREMENT,2020-11-13,44,3,0.06818181818181818,1,1,WABASH CHRISTIAN RETIREMENT,100
Whiteside,CITADEL OF STERLING,2020-11-13,14,0,0.0,1,1,"CITADEL OF STERLING,THE",95
Whiteside,EXCEPTIONAL CARE AND TRAINING CENTER,2020-11-13,21,1,0.047619047619047616,1,1,REGENCY CARE OF STERLING,86
Whiteside,GOOD SAM - PROPHETS RIVERVIEW,2020-11-13,37,8,0.21621621621621626,1,1,ROCK RIVER GARDENS,48
Whiteside,HARBOR CREST,2020-11-13,17,4,0.2352941176470588,1,1,HARBOR CREST HOME,95
Whiteside,HERITAGE WOODS OF STERLING,2020-11-13,3,0,0.0,1,1,"CITADEL OF STERLING,THE",66
Whiteside,KREIDERS,2020-11-13,2,0,0.0,1,1,ROCK RIVER GARDENS,56
Whiteside,PARKWAY CENTER,2020-11-13,28,5,0.17857142857142858,1,1,HARBOR CREST HOME,45
Whiteside,PLEASANT VIEW REHAB,2020-11-13,2,0,0.0,1,1,PLEASANT VIEW REHAB & HCC,95
Whiteside,REGENCY CARE OF STERLING,2020-11-13,20,2,0.1,1,1,REGENCY CARE OF STERLING,100
Whiteside,RESTHAVE CARE AND REHABILITATION,2020-11-13,45,4,0.08888888888888889,1,1,RESTHAVE HOME-WHITESIDE COUNTY,55
