reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum,ReportDate
2020-05-29,Cook,Smith Village,66,13,Open,0.19696969696969696,1,COOK-SMITH VILLAGE,145904,
2020-05-29,Cook,Southpoint Nsg and Rehab,45,4,Open,0.08888888888888889,1,COOK-SOUTHPOINT NSG AND REHAB,145914,
2020-05-29,Cook,South Suburban Rehab Center,41,16,Open,0.3902439024390244,1,COOK-SOUTH SUBURBAN REHAB CENTER,146132,
2020-05-29,Cook,Southview Manor,23,2,Open,0.08695652173913043,1,COOK-SOUTHVIEW MANOR,146161,
2020-05-29,Cook,St Joseph Home For the Elderly,2,0,Open,0.0,1,COOK-ST JOSEPH HOME FOR THE ELDERLY,No Match,
2020-05-29,Cook,St. Joseph Village of Chicago,2,0,Open,0.0,1,COOK-ST. JOSEPH VILLAGE OF CHICAGO,145637,
2020-05-29,Cook,St. Mary of Providence in Chicago,4,0,Open,0.0,1,COOK-ST. MARY OF PROVIDENCE IN CHICAGO,No Match,
2020-05-29,Cook,Summit of Uptown,31,14,Open,0.45161290322580644,1,COOK-SUMMIT OF UPTOWN,No Match,
2020-05-29,Cook,Sunrise of Flossmore,11,6,Open,0.5454545454545454,1,COOK-SUNRISE OF FLOSSMORE,No Match,
2020-05-29,Cook,Sunrise of Lincoln Park,2,0,Open,0.0,1,COOK-SUNRISE OF LINCOLN PARK,No Match,
2020-05-29,Cook,Sunrise of Park Ridge,45,10,Open,0.2222222222222222,1,COOK-SUNRISE OF PARK RIDGE,No Match,
2020-05-29,Cook,Sunrise of Schaumburg,3,0,Open,0.0,1,COOK-SUNRISE OF SCHAUMBURG,No Match,
2020-05-29,Cook,Sunrise Palos Park,3,1,Open,0.3333333333333333,1,COOK-SUNRISE PALOS PARK,No Match,
2020-05-29,Cook,Symphony at 87th,114,10,Open,0.08771929824561403,1,COOK-SYMPHONY AT 87TH,145983,
2020-05-29,Cook,Symphony at Aria,22,3,Open,0.13636363636363635,1,COOK-SYMPHONY AT ARIA,145946,
2020-05-29,Cook,Symphony at Midway,211,17,Open,0.08056872037914692,1,COOK-SYMPHONY AT MIDWAY,145995,
2020-05-29,Cook,Symphony of Bronzeville,51,15,Open,0.29411764705882354,1,COOK-SYMPHONY OF BRONZEVILLE,145337,
2020-05-29,Cook,Symphony of Chicago West,45,7,Open,0.15555555555555556,1,COOK-SYMPHONY OF CHICAGO WEST,145661,
2020-05-29,Cook,Symphony of Crestwood,32,2,Open,0.0625,1,COOK-SYMPHONY OF CRESTWOOD,145718,
2020-05-29,Cook,Symphony of Evanston,15,1,Open,0.06666666666666667,1,COOK-SYMPHONY OF EVANSTON,145803,
2020-05-29,Cook,Symphony of Hanover Park,17,1,Open,0.058823529411764705,1,COOK-SYMPHONY OF HANOVER PARK,146143,
2020-05-29,Cook,Symphony of Lincoln Park,170,22,Open,0.12941176470588237,1,COOK-SYMPHONY OF LINCOLN PARK,145510,
2020-05-29,Cook,Symphony of Morgan Park,190,20,Open,0.10526315789473684,1,COOK-SYMPHONY OF MORGAN PARK,145764,
2020-05-29,Cook,Symphony of South Shore,166,19,Open,0.1144578313253012,1,COOK-SYMPHONY OF SOUTH SHORE,145977,
2020-05-29,Cook,The Admiral at the Lake,37,6,Open,0.16216216216216217,1,COOK-THE ADMIRAL AT THE LAKE,146165,
2020-05-29,Cook,The Auberge at Morton Grove,41,0,Open,0.0,1,COOK-THE AUBERGE AT MORTON GROVE,No Match,
2020-05-29,Cook,The Carrington Linclonwood,26,4,Open,0.15384615384615385,1,COOK-THE CARRINGTON LINCLONWOOD,No Match,
2020-05-29,Cook,The Clare,15,0,Open,0.0,1,COOK-THE CLARE,146141,
2020-05-29,Cook,The Grove of Berwyn,36,13,Open,0.3611111111111111,1,COOK-THE GROVE OF BERWYN,145070,
2020-05-29,Cook,The Grove of Evanston,38,8,Open,0.21052631578947367,1,COOK-THE GROVE OF EVANSTON,145011,
2020-05-29,Cook,The Grove of La Grange,3,0,Open,0.0,1,COOK-THE GROVE OF LA GRANGE,145307,
2020-05-29,Cook,The Grove of Skokie,26,4,Open,0.15384615384615385,1,COOK-THE GROVE OF SKOKIE,145860,
2020-05-29,Cook,The Hartwell,14,0,Open,0.0,1,COOK-THE HARTWELL,No Match,
2020-05-29,Cook,The Mather Evanston,4,0,Open,0.0,1,COOK-THE MATHER EVANSTON,146145,
2020-05-29,Cook,The Pointe of Kilpatrick ,22,0,Open,0.0,1,COOK-THE POINTE OF KILPATRICK ,No Match,
2020-05-29,Cook,The Reserve at Arlington Heights,2,1,Open,0.5,1,COOK-THE RESERVE AT ARLINGTON HEIGHTS,No Match,
2020-05-29,Cook,The Sheridan of Park Ridge,9,3,Open,0.3333333333333333,1,COOK-THE SHERIDAN OF PARK RIDGE,No Match,
2020-05-29,Cook,The Vine At Countryside,17,2,Open,0.11764705882352941,1,COOK-THE VINE AT COUNTRYSIDE,No Match,
2020-05-29,Cook,Thornton Heights Terrace,4,0,Open,0.0,1,COOK-THORNTON HEIGHTS TERRACE,No Match,
2020-05-29,Cook,Three Crown Park ,39,6,Closed,0.15384615384615385,1,COOK-THREE CROWN PARK ,No Match,
2020-05-29,Cook,Tri-States Nursing & rehab Center,13,1,Open,0.07692307692307693,1,COOK-TRI-STATES NURSING & REHAB CENTER,145879,
2020-05-29,Cook,Uptown Health Center,118,16,Open,0.13559322033898305,1,COOK-UPTOWN HEALTH CENTER,145881,
2020-05-29,Cook,Vi at the Glen,12,0,Open,0.0,1,COOK-VI AT THE GLEN,146107,
2020-05-29,Cook,Victory Centre of Sierra Ridge,9,1,Open,0.1111111111111111,1,COOK-VICTORY CENTRE OF SIERRA RIDGE,No Match,
2020-05-29,Cook,Villa at Palos Heights,8,1,Open,0.125,1,COOK-VILLA AT PALOS HEIGHTS,145779,
2020-05-29,Cook,Villa at South Holland,16,5,Open,0.3125,1,COOK-VILLA AT SOUTH HOLLAND,145671,
2020-05-29,Cook,Villa at Windsor Park,153,37,Open,0.24183006535947713,1,COOK-VILLA AT WINDSOR PARK,145970,
2020-05-29,Cook,Warren Barr Gold Coast,23,1,Open,0.043478260869565216,1,COOK-WARREN BARR GOLD COAST,145336,
2020-05-29,Cook,Warren Barr Lincoln Park,50,10,Open,0.2,1,COOK-WARREN BARR LINCOLN PARK,145875,
2020-05-29,Cook,Warren Barr South Loop,31,2,Open,0.06451612903225806,1,COOK-WARREN BARR SOUTH LOOP,145632,
2020-05-29,Cook,Waterfront Terrace,64,10,Open,0.15625,1,COOK-WATERFRONT TERRACE,145939,
2020-05-29,Cook,Weinberg Community for Senior Living,8,0,Open,0.0,1,COOK-WEINBERG COMMUNITY FOR SENIOR LIVING,No Match,
2020-05-29,Cook,Wesley Place,2,0,Open,0.0,1,COOK-WESLEY PLACE,145591,
2020-05-29,Cook,Westchester Health and Rehabilitation Center,43,12,Open,0.27906976744186046,1,COOK-WESTCHESTER HEALTH AND REHABILITATION CENTER,145660,
2020-05-29,Cook,Westminster Place,11,0,Open,0.0,1,COOK-WESTMINSTER PLACE,145026,
2020-05-29,Cook,Westwood Manor,36,1,Open,0.027777777777777776,1,COOK-WESTWOOD MANOR,146149,
2020-05-29,Cook,Windsor Estates,55,18,Open,0.32727272727272727,1,COOK-WINDSOR ESTATES,145967,
2020-05-29,Cook,Winston Manor,38,7,Open,0.18421052631578946,1,COOK-WINSTON MANOR,140E170,
2020-05-29,Cook,Woodbridge Nursing Pavilion,218,33,Open,0.15137614678899083,1,COOK-WOODBRIDGE NURSING PAVILION,145792,
2020-05-29,Dekalb,Pine Acres,6,1,Open,0.16666666666666666,1,DEKALB-PINE ACRES,145261,
2020-05-29,DuPage,Abbington Rehab & Nursing Center,68,5,Open,0.07352941176470588,1,DUPAGE-ABBINGTON REHAB & NURSING CENTER,146065,
2020-05-29,DuPage,Alden Estates of Naperville,87,22,Open,0.25287356321839083,1,DUPAGE-ALDEN ESTATES OF NAPERVILLE,145582,
2020-05-29,DuPage,Alden of Old Town East,3,0,Open,0.0,1,DUPAGE-ALDEN OF OLD TOWN EAST,No Match,
2020-05-29,DuPage,Alden Trails,5,0,Open,0.0,1,DUPAGE-ALDEN TRAILS,No Match,
2020-05-29,DuPage,Alden Valley Ridge,39,12,Open,0.3076923076923077,1,DUPAGE-ALDEN VALLEY RIDGE,145379,
2020-05-29,DuPage,Alden Village Bloomingdale,20,1,Open,0.05,1,DUPAGE-ALDEN VILLAGE BLOOMINGDALE,No Match,
2020-05-29,DuPage,Aperion Care West Chicago,36,4,Open,0.1111111111111111,1,DUPAGE-APERION CARE WEST CHICAGO,145830,
2020-05-29,DuPage,Arista Healthcare Naperville,11,0,Open,0.0,1,DUPAGE-ARISTA HEALTHCARE NAPERVILLE,145358,
2020-05-29,DuPage,Artis Senior Living Elmhurst,42,19,Open,0.4523809523809524,1,DUPAGE-ARTIS SENIOR LIVING ELMHURST,No Match,
2020-05-29,DuPage,Artis Senior Living of Bartlett,28,12,Open,0.42857142857142855,1,DUPAGE-ARTIS SENIOR LIVING OF BARTLETT,No Match,
2020-05-29,DuPage,Aspired Living of Westmont,13,3,Open,0.23076923076923078,1,DUPAGE-ASPIRED LIVING OF WESTMONT,No Match,
2020-05-29,DuPage,Beacon Hill Lombard,42,2,Open,0.047619047619047616,1,DUPAGE-BEACON HILL LOMBARD,145522,
2020-05-29,DuPage,Belmont Village Senior Living Carol Stream,28,2,Open,0.07142857142857142,1,DUPAGE-BELMONT VILLAGE SENIOR LIVING CAROL STREAM,No Match,
2020-05-29,DuPage,Bria of Westmont,133,20,Open,0.15037593984962405,1,DUPAGE-BRIA OF WESTMONT,145405,
2020-05-29,DuPage,Bridgeway Senior Living,39,4,Open,0.10256410256410256,1,DUPAGE-BRIDGEWAY SENIOR LIVING,No Match,
2020-05-29,DuPage,Brookdale Burr Ridge,11,2,Closed,0.18181818181818182,1,DUPAGE-BROOKDALE BURR RIDGE,146094,
2020-05-29,DuPage,Brookdale Glen Ellyn,4,1,Open,0.25,1,DUPAGE-BROOKDALE GLEN ELLYN,No Match,
2020-05-29,DuPage,Brookdale Lisle,33,6,Open,0.18181818181818182,1,DUPAGE-BROOKDALE LISLE,146061,
2020-05-29,DuPage,Burgess Square Healthcare & Rehab Center,32,3,Open,0.09375,1,DUPAGE-BURGESS SQUARE HEALTHCARE & REHAB CENTER,145219,
2020-05-29,DuPage,Chateau Center Nursing & Rehabilitation,58,12,Closed,0.20689655172413793,1,DUPAGE-CHATEAU CENTER NURSING & REHABILITATION,145614,
2020-05-29,DuPage,Clarendale of Addison,4,0,Open,0.0,1,DUPAGE-CLARENDALE OF ADDISON,No Match,
2020-05-29,DuPage,DuPage Care Center,12,0,Open,0.0,1,DUPAGE-DUPAGE CARE CENTER,145050,
2020-05-29,DuPage,Forestview Rehabilitation & Nursing Center,104,7,Open,0.0673076923076923,1,DUPAGE-FORESTVIEW REHABILITATION & NURSING CENTER,145752,
2020-05-29,DuPage,Harbor Chase of Naperville,8,0,Open,0.0,1,DUPAGE-HARBOR CHASE OF NAPERVILLE,No Match,
2020-05-29,DuPage,Harvester Place Memory Care,38,13,Open,0.34210526315789475,1,DUPAGE-HARVESTER PLACE MEMORY CARE,No Match,
2020-05-29,DuPage,Lacey Creek Supportive Living,2,0,Open,0.0,1,DUPAGE-LACEY CREEK SUPPORTIVE LIVING,No Match,
2020-05-29,DuPage,Lakeview Memory Care Community,3,0,Open,0.0,1,DUPAGE-LAKEVIEW MEMORY CARE COMMUNITY,No Match,
2020-05-29,DuPage,Lexington of Bloomingdale,61,13,Open,0.21311475409836064,1,DUPAGE-LEXINGTON OF BLOOMINGDALE,145638,
2020-05-29,DuPage,Lexington of Elmhurst,17,11,Closed,0.6470588235294118,1,DUPAGE-LEXINGTON OF ELMHURST,145711,
2020-05-29,DuPage,Lexington of Lombard,29,9,Open,0.3103448275862069,1,DUPAGE-LEXINGTON OF LOMBARD,145511,
2020-05-29,DuPage,Lexington Square Lombard,3,0,Open,0.0,1,DUPAGE-LEXINGTON SQUARE LOMBARD,No Match,
2020-05-29,DuPage,Manorcare Hinsdale,165,28,Open,0.1696969696969697,1,DUPAGE-MANORCARE HINSDALE,145246,
2020-05-29,DuPage,Meadowbrook Manor Naperville,37,3,Open,0.08108108108108109,1,DUPAGE-MEADOWBROOK MANOR NAPERVILLE,145874,
2020-05-29,DuPage,Naperville Manor Health & Rehab Center,9,1,Open,0.1111111111111111,1,DUPAGE-NAPERVILLE MANOR HEALTH & REHAB CENTER,No Match,
2020-05-29,DuPage,Oakbrook Care,93,17,Open,0.1827956989247312,1,DUPAGE-OAKBROOK CARE,145458,
2020-05-29,DuPage,Oak Trace,9,2,Open,0.2222222222222222,1,DUPAGE-OAK TRACE,145804,
2020-05-29,DuPage,Oak Trace Skilled Nursing,2,0,Open,0.0,1,DUPAGE-OAK TRACE SKILLED NURSING,No Match,
2020-05-29,DuPage,Park Place Health and Wellness Center ,2,0,Open,0.0,1,DUPAGE-PARK PLACE HEALTH AND WELLNESS CENTER ,No Match,
2020-05-29,DuPage,Park Place of Elmhurst Assisted Living/Memory Care,2,0,Open,0.0,1,DUPAGE-PARK PLACE OF ELMHURST ASSISTED LIVING/MEMORY CARE,No Match,
2020-05-29,DuPage,Providence Healthcare & Rehabilitation Center,78,13,Open,0.16666666666666666,1,DUPAGE-PROVIDENCE HEALTHCARE & REHABILITATION CENTER,145657,
2020-05-29,DuPage,Ray Graham Iona Glos,25,1,Open,0.04,1,DUPAGE-RAY GRAHAM IONA GLOS,No Match,
2020-05-29,DuPage,St. Patricks Residence Nursing & Rehabilitation,5,0,Open,0.0,1,DUPAGE-ST. PATRICKS RESIDENCE NURSING & REHABILITATION,145878,
2020-05-29,DuPage,Sunrise of Bloomingdale Assisted Living,6,1,Open,0.16666666666666666,1,DUPAGE-SUNRISE OF BLOOMINGDALE ASSISTED LIVING,No Match,
2020-05-29,DuPage,Sunrise of Willowbrook Assisted Living,8,1,Open,0.125,1,DUPAGE-SUNRISE OF WILLOWBROOK ASSISTED LIVING,No Match,
2020-05-29,DuPage,Tabor Hills Healthcare,32,2,Open,0.0625,1,DUPAGE-TABOR HILLS HEALTHCARE,145840,
2020-05-29,DuPage,Tabor Hills Supportive Living,2,0,Open,0.0,1,DUPAGE-TABOR HILLS SUPPORTIVE LIVING,No Match,
2020-05-29,DuPage,Terra Vista of Oakbrook Terrace,8,1,Open,0.125,1,DUPAGE-TERRA VISTA OF OAKBROOK TERRACE,No Match,
2020-05-29,DuPage,The Birches Assisted Living Clarendon Hills,8,0,Open,0.0,1,DUPAGE-THE BIRCHES ASSISTED LIVING CLARENDON HILLS,No Match,
2020-05-29,DuPage,The Grove of Elmhurst,21,1,Open,0.047619047619047616,1,DUPAGE-THE GROVE OF ELMHURST,145339,
2020-05-29,DuPage,The Radcliff Wood Dale,8,0,Open,0.0,1,DUPAGE-THE RADCLIFF WOOD DALE,No Match,
2020-05-29,DuPage,Westbridge Assisted Living Wheaton,9,4,Open,0.4444444444444444,1,DUPAGE-WESTBRIDGE ASSISTED LIVING WHEATON,No Match,
2020-05-29,DuPage,West Chicago Terrace,9,0,Open,0.0,1,DUPAGE-WEST CHICAGO TERRACE,14E392,
2020-05-29,DuPage,Westmont Manor Health and Rehab Center,46,11,Open,0.2391304347826087,1,DUPAGE-WESTMONT MANOR HEALTH AND REHAB CENTER,145338,
2020-05-29,DuPage,West Suburban Nursing & Rehabilitation Center,12,1,Open,0.08333333333333333,1,DUPAGE-WEST SUBURBAN NURSING & REHABILITATION CENTER,145333,
2020-05-29,DuPage,Wheaton Village,45,6,Open,0.13333333333333333,1,DUPAGE-WHEATON VILLAGE,145715,
2020-05-29,DuPage,Windsor Park Manor,93,21,Open,0.22580645161290322,1,DUPAGE-WINDSOR PARK MANOR,No Match,
2020-05-29,DuPage,Winfield Woods Healthcare Center,2,0,Open,0.0,1,DUPAGE-WINFIELD WOODS HEALTHCARE CENTER,146168,
2020-05-29,DuPage,Wynscape Health and Rehabilitation,2,0,Open,0.0,1,DUPAGE-WYNSCAPE HEALTH AND REHABILITATION,145213,
2020-05-29,Fayette,Sweetbriar ,2,0,Open,0.0,1,FAYETTE-SWEETBRIAR ,No Match,
2020-05-29,Ford,Accolade Healthcare of Paxton Senior Living,2,0,Open,0.0,1,FORD-ACCOLADE HEALTHCARE OF PAXTON SENIOR LIVING,145449,
2020-05-29,Iroquois,Ascension Presence Merkle Knipprath,44,4,Open,0.09090909090909091,1,IROQUOIS-ASCENSION PRESENCE MERKLE KNIPPRATH,146085,
2020-05-29,Iroquois,Prairieview Lutheran Homes,3,0,Open,0.0,1,IROQUOIS-PRAIRIEVIEW LUTHERAN HOMES,145953,
2020-05-29,Jackson,Integrity Healthcare of Carbondale,9,0,Open,0.0,1,JACKSON-INTEGRITY HEALTHCARE OF CARBONDALE,145757,
2020-05-29,Jackson,Manor Court of Carbondale,27,10,Open,0.37037037037037035,1,JACKSON-MANOR COURT OF CARBONDALE,146171,
2020-05-29,Jasper,Newton Care Center,49,7,Open,0.14285714285714285,1,JASPER-NEWTON CARE CENTER,145807,
2020-05-29,Jefferson,GreenTree at Mt. Vernon,73,15,Open,0.2054794520547945,1,JEFFERSON-GREENTREE AT MT. VERNON,No Match,
2020-05-29,JoDaviess,Galena Stauss Nursing Home,2,0,Open,0.0,1,JODAVIESS-GALENA STAUSS NURSING HOME,No Match,
2020-05-29,Kane,Alden Courts of Waterford,7,0,Open,0.0,1,KANE-ALDEN COURTS OF WATERFORD,146182,
2020-05-29,Kane,Alden of Waterford,36,9,Open,0.25,1,KANE-ALDEN OF WATERFORD,146182,
2020-05-29,Kane,Arden Courts of Geneva,7,1,Open,0.14285714285714285,1,KANE-ARDEN COURTS OF GENEVA,No Match,
2020-05-29,Kane,Asbury Gardens,65,13,Open,0.2,1,KANE-ASBURY GARDENS,146170,
2020-05-29,Kane,Avondale Estates of Elgin,30,1,Open,0.03333333333333333,1,KANE-AVONDALE ESTATES OF ELGIN,146181,
2020-05-29,Kane,Batavia Rehabilitation Center,4,1,Open,0.25,1,KANE-BATAVIA REHABILITATION CENTER,140E96,
2020-05-29,Kane,Bickford of Aurora,29,7,Open,0.2413793103448276,1,KANE-BICKFORD OF AURORA,No Match,
2020-05-29,Kane,Bria of Geneva,132,26,Open,0.19696969696969696,1,KANE-BRIA OF GENEVA,146067,
2020-05-29,Kane,Bright Oaks of Aurora,4,0,Open,0.0,1,KANE-BRIGHT OAKS OF AURORA,No Match,
2020-05-29,Kane,Brighton Garden of St Charles,3,0,Open,0.0,1,KANE-BRIGHTON GARDEN OF ST CHARLES,No Match,
2020-05-29,Kane,Citadel of Elgin,7,0,Open,0.0,1,KANE-CITADEL OF ELGIN,145004,
2020-05-29,Kane,Elmwood Terrace,28,4,Open,0.14285714285714285,1,KANE-ELMWOOD TERRACE,145663,
2020-05-29,Kane,Fox knoll,10,2,Open,0.2,1,KANE-FOX KNOLL,No Match,
2020-05-29,Kane,Fox River Rehab and Healthcare,49,10,Open,0.20408163265306123,1,KANE-FOX RIVER REHAB AND HEALTHCARE,145821,
2020-05-29,Kane,GreenFields of Geneva,3,0,Open,0.0,1,KANE-GREENFIELDS OF GENEVA,146166,
2020-05-29,Kane,Grove of St. Charles,10,1,Open,0.1,1,KANE-GROVE OF ST. CHARLES,No Match,
2020-05-29,Kane,Heritage Health Therapy and Senior Care,36,1,Open,0.027777777777777776,1,KANE-HERITAGE HEALTH THERAPY AND SENIOR CARE,No Match,
2020-05-29,Kane,Highland Oaks,3,0,Open,0.0,1,KANE-HIGHLAND OAKS,14A383,
2020-05-29,Kane,Jennings Terrace,3,0,Open,0.0,1,KANE-JENNINGS TERRACE,14A539,
2020-05-29,Kane,Northern Illinois Academy,2,0,Open,0.0,1,KANE-NORTHERN ILLINOIS ACADEMY,No Match,
2020-05-29,Kane,River Glen,6,0,Open,0.0,1,KANE-RIVER GLEN,No Match,
2020-05-29,Kane,Sunnymere,10,0,Open,0.0,1,KANE-SUNNYMERE,No Match,
2020-05-29,Kane,Symphony of Orchard Valley,113,17,Open,0.1504424778761062,1,KANE-SYMPHONY OF ORCHARD VALLEY,145473,
2020-05-29,Kane,The Grove of Fox Valley,4,0,Closed,0.0,1,KANE-THE GROVE OF FOX VALLEY,145006,
2020-05-29,Kane,The Sheridan at Tyler Creek,4,0,Open,0.0,1,KANE-THE SHERIDAN AT TYLER CREEK,No Match,
2020-05-29,Kane,Tower Hill Healthcare Center,134,15,Open,0.11194029850746269,1,KANE-TOWER HILL HEALTHCARE CENTER,145795,
2020-05-29,Kane,White Oaks at South Elgin,5,0,Open,0.0,1,KANE-WHITE OAKS AT SOUTH ELGIN,No Match,
2020-05-29,Kankakee,Aperion Care Bradley,2,0,Closed,0.0,1,KANKAKEE-APERION CARE BRADLEY,146112,
2020-05-29,Kankakee,Bickford Senior Center of Bourbonnais,3,1,Open,0.3333333333333333,1,KANKAKEE-BICKFORD SENIOR CENTER OF BOURBONNAIS,No Match,
2020-05-29,Kankakee,Community Alternative of Illinios,4,0,Open,0.0,1,KANKAKEE-COMMUNITY ALTERNATIVE OF ILLINIOS,No Match,
2020-05-29,Kankakee,Harvest View Senior Living,2,0,Open,0.0,1,KANKAKEE-HARVEST VIEW SENIOR LIVING,No Match,
2020-05-29,Kankakee,Heritage Village,2,0,Open,0.0,1,KANKAKEE-HERITAGE VILLAGE,No Match,
2020-05-29,Kankakee,Illinois Department of veterans Affair Prince Home,4,0,Open,0.0,1,KANKAKEE-ILLINOIS DEPARTMENT OF VETERANS AFFAIR PRINCE HOME,No Match,
2020-05-29,Kankakee,Illinois Veterans Home,33,11,Open,0.3333333333333333,1,KANKAKEE-ILLINOIS VETERANS HOME,No Match,
2020-05-29,Kankakee,Presence Our Lady of Victory - Ascension Living,4,0,Open,0.0,1,KANKAKEE-PRESENCE OUR LADY OF VICTORY - ASCENSION LIVING,No Match,
2020-05-29,Kankakee,Riverside Miller Rehabilitation,56,17,Open,0.30357142857142855,1,KANKAKEE-RIVERSIDE MILLER REHABILITATION,No Match,
2020-05-29,Kankakee,Riverside Senior Life at Bourbonnais,11,2,Open,0.18181818181818182,1,KANKAKEE-RIVERSIDE SENIOR LIFE AT BOURBONNAIS,No Match,
2020-05-29,Kankakee,Samuel H. Shapiro Developmental Center,138,1,Open,0.007246376811594203,1,KANKAKEE-SAMUEL H. SHAPIRO DEVELOPMENTAL CENTER,No Match,
2020-05-29,Kendall,Association for Individual Development (A.I.D),4,3,Closed,0.75,1,KENDALL-ASSOCIATION FOR INDIVIDUAL DEVELOPMENT (A.I.D),No Match,
2020-05-29,Kendall,Hillside Rehab and Care,8,2,Open,0.25,1,KENDALL-HILLSIDE REHAB AND CARE,145609,
2020-05-29,Kendall,Symphony At The Tillers of Oswego,36,9,Open,0.25,1,KENDALL-SYMPHONY AT THE TILLERS OF OSWEGO,146034,
2020-05-29,Lake,Aperion Care Highwood,59,5,Open,0.0847457627118644,1,LAKE-APERION CARE HIGHWOOD,145936,
2020-05-29,Lake,Avantara Long Grove,146,13,Open,0.08904109589041095,1,LAKE-AVANTARA LONG GROVE,145868,
2020-05-29,Lake,Azpira Place of Lake Zurich,5,0,Open,0.0,1,LAKE-AZPIRA PLACE OF LAKE ZURICH,No Match,
2020-05-29,Lake,Balmoral Care Center,11,2,Open,0.18181818181818182,1,LAKE-BALMORAL CARE CENTER,No Match,
2020-05-29,Lake,Bayside Terrace,70,1,Open,0.014285714285714285,1,LAKE-BAYSIDE TERRACE,No Match,
2020-05-29,Lake,Belmont Village of Buffalo Grove,60,18,Open,0.3,1,LAKE-BELMONT VILLAGE OF BUFFALO GROVE,No Match,
2020-05-29,Lake,Brookdale - Hawthorn Lakes,6,0,Open,0.0,1,LAKE-BROOKDALE - HAWTHORN LAKES,No Match,
2020-05-29,Lake,Cedar Lake,16,8,Closed,0.5,1,LAKE-CEDAR LAKE,No Match,
2020-05-29,Lake,Claridge Health Center,60,16,Open,0.26666666666666666,1,LAKE-CLARIDGE HEALTH CENTER,145434,
2020-05-29,Lake,Elevate Care Riverwoods,59,11,Open,0.1864406779661017,1,LAKE-ELEVATE CARE RIVERWOODS,145304,
2020-05-29,Lake,Elevate Care Waukegan,74,10,Open,0.13513513513513514,1,LAKE-ELEVATE CARE WAUKEGAN,145669,
2020-05-29,Lake,Kiley Development Center,33,0,Open,0.0,1,LAKE-KILEY DEVELOPMENT CENTER,No Match,
2020-05-29,Lake,Lexington of Lake Zurich,41,12,Open,0.2926829268292683,1,LAKE-LEXINGTON OF LAKE ZURICH,145816,
2020-05-29,Lake,Libertyville Manor,18,4,Open,0.2222222222222222,1,LAKE-LIBERTYVILLE MANOR,145344,
2020-05-29,Lake,Pavilion of Waukegan,4,0,Open,0.0,1,LAKE-PAVILION OF WAUKEGAN,145621,
2020-05-29,Lake,Radford Green at Sedgebrook,31,5,Open,0.16129032258064516,1,LAKE-RADFORD GREEN AT SEDGEBROOK,146136,
2020-05-29,Lake,Riverside Foundation,65,5,Open,0.07692307692307693,1,LAKE-RIVERSIDE FOUNDATION,No Match,
2020-05-29,Lake,Rolling Hills Manor,8,0,Open,0.0,1,LAKE-ROLLING HILLS MANOR,145443,
2020-05-29,Lake,Rolling Hills Place,6,0,Open,0.0,1,LAKE-ROLLING HILLS PLACE,No Match,
2020-05-29,Lake,Sheridan at Green Oaks,18,1,Open,0.05555555555555555,1,LAKE-SHERIDAN AT GREEN OAKS,No Match,
2020-05-29,Lake,Sunrise Senior Living of Gurnee,2,0,Open,0.0,1,LAKE-SUNRISE SENIOR LIVING OF GURNEE,No Match,
2020-05-29,Lake,Symphony Buffalo Grove,31,1,Open,0.03225806451612903,1,LAKE-SYMPHONY BUFFALO GROVE,145819,
2020-05-29,Lake,Terrace Nursing Home,42,10,Open,0.23809523809523808,1,LAKE-TERRACE NURSING HOME,No Match,
2020-05-29,Lake,The Auberge At Highland Park,7,3,Open,0.42857142857142855,1,LAKE-THE AUBERGE AT HIGHLAND PARK,No Match,
2020-05-29,Lake,The Grove By the Lake,59,8,Closed,0.13559322033898305,1,LAKE-THE GROVE BY THE LAKE,145665,
2020-05-29,Lake,The Solana Deer Park,17,3,Open,0.17647058823529413,1,LAKE-THE SOLANA DEER PARK,No Match,
2020-05-29,Lake,The Village at Victory Lakes,14,1,Open,0.07142857142857142,1,LAKE-THE VILLAGE AT VICTORY LAKES,145602,
2020-05-29,Lake,The Wellshire Lincolnshire,5,1,Open,0.2,1,LAKE-THE WELLSHIRE LINCOLNSHIRE,No Match,
2020-05-29,Lake,Victory Centre of  Vernon Hills,3,0,Open,0.0,1,LAKE-VICTORY CENTRE OF  VERNON HILLS,No Match,
2020-05-29,Lake,Victory Lakes Continuing Care Center,12,3,Open,0.25,1,LAKE-VICTORY LAKES CONTINUING CARE CENTER,No Match,
2020-05-29,Lake,Warren Barr Lincolnshire,71,1,Open,0.014084507042253521,1,LAKE-WARREN BARR LINCOLNSHIRE,146028,
2020-05-29,Lake,Warren Barr North Shore,75,11,Open,0.14666666666666667,1,LAKE-WARREN BARR NORTH SHORE,145923,
2020-05-29,Lake,Wauconda Care,62,17,Open,0.27419354838709675,1,LAKE-WAUCONDA CARE,145887,
2020-05-29,Lake,Whitehall of Deerfield,39,2,Open,0.05128205128205128,1,LAKE-WHITEHALL OF DEERFIELD,145706,
2020-05-29,Lake,Winchester House,20,3,Open,0.15,1,LAKE-WINCHESTER HOUSE,No Match,
2020-05-29,LaSalle,Aperion Care Marseilles,41,9,Open,0.21951219512195122,1,LASALLE-APERION CARE MARSEILLES,145295,
2020-05-29,Lee,Jack Mabley Developmental Center,74,1,Open,0.013513513513513514,1,LEE-JACK MABLEY DEVELOPMENTAL CENTER,No Match,
