reporting_date,County_x,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
2020-12-04,Champaign,Meadowbrook at Clark-Lindsey,24,1,2020-12-04T00:00:00,Open,0.041666666666666664,1,CHAMPAIGN-MEADOWBROOK AT CLARK-LINDSEY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Evergreen Place,10,0,2020-12-04T00:00:00,Open,0.0,1,CHAMPAIGN-EVERGREEN PLACE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Green House Homes at Clark-Lindsey,5,0,2020-12-04T00:00:00,Closed,0.0,1,CHAMPAIGN-GREEN HOUSE HOMES AT CLARK-LINDSEY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Illini Heritage Rehab And Health,58,7,2020-12-04T00:00:00,Open,0.1206896551724138,1,CHAMPAIGN-ILLINI HERITAGE REHAB AND HEALTH,146017,2020-11-22,146017,ILLINI HERITAGE REHAB & HC,1315B CURT DRIVE,CHAMPAIGN,IL,Champaign,61820.0,Y,3.0,5.0,1.0,35.0,0.0,1.0,2.0,15.0,2.0,5.0,57.0,29.0,0.0,24.0,0.0,2.0,0.0,0.0,N,N,N,N,34.5,69.0,1206.9,172.4,14.3,N,N,POINT (-88.268481 40.140124),,Y,3-7 DAYS,Y,N,Y,N,Y,N,Y,3-7 DAYS,Y,N,Y,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.268481 40.140124)
2020-12-04,Champaign,Arbor Rose of Tolono,22,1,2020-12-04T00:00:00,Open,0.045454545454545456,1,CHAMPAIGN-ARBOR ROSE OF TOLONO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Autumn Fields-Savoy,8,1,2020-12-04T00:00:00,Open,0.125,1,CHAMPAIGN-AUTUMN FIELDS-SAVOY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Eagles View Supportive Living and Memory Care,33,1,2020-12-04T00:00:00,Open,0.030303030303030304,1,CHAMPAIGN-EAGLES VIEW SUPPORTIVE LIVING AND MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,University Rehab Center,21,1,2020-12-04T00:00:00,Open,0.047619047619047616,1,CHAMPAIGN-UNIVERSITY REHAB CENTER,145364,2020-11-22,145364,UNIVERSITY REHAB,500 SOUTH ART BARTELL ROAD,URBANA,IL,Champaign,61802.0,Y,0.0,1.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,0.0,243.0,148.0,0.0,28.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,47.3,0.0,0.0,N,N,POINT (-88.183897 40.108183),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.183897 40.108183)
2020-12-04,Champaign,Prairie Winds of Urbana,5,1,2020-12-04T00:00:00,Open,0.2,1,CHAMPAIGN-PRAIRIE WINDS OF URBANA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Country Health & Rehab,18,0,2020-12-04T00:00:00,Open,0.0,1,CHAMPAIGN-COUNTRY HEALTH & REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Windsor At Savoy,7,1,2020-12-04T00:00:00,Open,0.14285714285714285,1,CHAMPAIGN-WINDSOR AT SAVOY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Swann Special Care Center,8,0,2020-12-04T00:00:00,Open,0.0,1,CHAMPAIGN-SWANN SPECIAL CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Reflections Memory Care,9,0,2020-12-04T00:00:00,Open,0.0,1,CHAMPAIGN-REFLECTIONS MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Champaign,Brookstone Estates Senior Living,5,0,2020-12-04T00:00:00,Open,0.0,1,CHAMPAIGN-BROOKSTONE ESTATES SENIOR LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,Villas of Holly Brook,2,0,2020-12-04T00:00:00,Closed,0.0,1,CHRISTIAN-VILLAS OF HOLLY BROOK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,Taylorville Estates,2,0,2020-12-04T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE ESTATES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,Taylorville Hickory Estates,2,0,2020-12-04T00:00:00,Open,0.0,1,CHRISTIAN-TAYLORVILLE HICKORY ESTATES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,Heritage Health of Pana,11,4,2020-12-04T00:00:00,Open,0.36363636363636365,1,CHRISTIAN-HERITAGE HEALTH OF PANA,145267,2020-11-22,145267,HERITAGE HEALTH-PANA,1000 EAST SIXTH STREET ROAD,PANA,IL,Christian,62557.0,Y,0.0,3.0,1.0,83.0,0.0,29.0,12.0,21.0,12.0,14.0,128.0,77.0,7.0,64.0,0.0,10.0,0.0,0.0,N,N,N,N,13.0,155.8,1077.9,181.8,16.9,N,N,POINT (-89.066722 39.382967),,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1.0,94.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.066722 39.382967)
2020-12-04,Christian,Prairie Rose,2,0,2020-12-04T00:00:00,Open,0.0,1,CHRISTIAN-PRAIRIE ROSE,145411,2020-11-22,145411,PRAIRIE ROSE HEALTH CARE CTR,900 SOUTH CHESTNUT,PANA,IL,Christian,62557.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,80.0,49.0,0.0,2.0,1.0,1.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-89.08704 39.378773),,Y,3-7 DAYS,Y,N,Y,N,N,N,Y,<1 DAY,Y,N,N,Y,N,N,Y,49.0,47.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.08704 39.378773)
2020-12-04,Christian,taylorville care center,98,16,2020-12-04T00:00:00,Open,0.16326530612244897,1,CHRISTIAN-TAYLORVILLE CARE CENTER,145502,2020-11-22,145502,TAYLORVILLE CARE CENTER,600 SOUTH HOUSTON,TAYLORVILLE,IL,Christian,62568.0,Y,0.0,1.0,0.0,67.0,0.0,11.0,0.0,39.0,0.0,17.0,98.0,52.0,2.0,44.0,0.0,17.0,0.0,0.0,N,N,N,N,0.0,0.0,1288.5,326.9,25.4,N,N,POINT (-89.311245 39.54411),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.311245 39.54411)
2020-12-04,Christian,Taylorville Skilled Nursing (fka Meadow Manor),55,4,2020-12-04T00:00:00,Open,0.07272727272727272,1,CHRISTIAN-TAYLORVILLE SKILLED NURSING (FKA MEADOW MANOR),146048,2020-11-22,146048,TAYLORVILLE SKLD NUR & REHAB,800 MCADAM DR,TAYLORVILLE,IL,Christian,62568.0,Y,0.0,0.0,0.0,29.0,0.0,6.0,0.0,4.0,0.0,2.0,96.0,53.0,0.0,16.0,0.0,8.0,0.0,0.0,N,N,N,N,0.0,0.0,547.2,37.7,6.9,N,N,POINT (-89.27733 39.556748),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,N,,,,,POINT (-89.27733 39.556748)
2020-12-04,Christian,Lifes Journey,8,2,2020-12-04T00:00:00,Open,0.25,1,CHRISTIAN-LIFES JOURNEY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,Hickory Estates of Pana,2,0,2020-12-04T00:00:00,Open,0.0,1,CHRISTIAN-HICKORY ESTATES OF PANA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Christian,prairie rose,3,0,2020-12-04T00:00:00,Open,0.0,1,CHRISTIAN-PRAIRIE ROSE,145411,2020-11-22,145411,PRAIRIE ROSE HEALTH CARE CTR,900 SOUTH CHESTNUT,PANA,IL,Christian,62557.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,80.0,49.0,0.0,2.0,1.0,1.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-89.08704 39.378773),,Y,3-7 DAYS,Y,N,Y,N,N,N,Y,<1 DAY,Y,N,N,Y,N,N,Y,49.0,47.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.08704 39.378773)
2020-12-04,Clark,Villas of Holly Brook Marshall,8,0,2020-12-04T00:00:00,Closed,0.0,1,CLARK-VILLAS OF HOLLY BROOK MARSHALL,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clark,Marshall Rehab,5,0,2020-12-04T00:00:00,Open,0.0,1,CLARK-MARSHALL REHAB,146046,2020-11-22,146046,MARSHALL REHAB & NURSING,410 NORTH SECOND STREET,MARSHALL,IL,Clark,62441.0,Y,0.0,0.0,0.0,0.0,0.0,12.0,1.0,15.0,0.0,0.0,74.0,45.0,1.0,6.0,0.0,18.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,0.0,,N,N,POINT (-87.701894 39.39191),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-87.701894 39.39191)
2020-12-04,Clark,Heartland Manor Nursing home,73,17,2020-12-04T00:00:00,Open,0.2328767123287671,1,CLARK-HEARTLAND MANOR NURSING HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clark," Villas of Holly Brook Marshall, Clark ",37,1,2020-12-04T00:00:00,Open,0.02702702702702703,1,"CLARK- VILLAS OF HOLLY BROOK MARSHALL, CLARK ",No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clay,Flora Gardens,61,13,2020-12-04T00:00:00,Closed,0.21311475409836064,1,CLAY-FLORA GARDENS,145624,2020-11-22,145624,FLORA GARDENS CARE CENTER,701 SHADWELL AVENUE,FLORA,IL,Clay,62839.0,Y,0.0,1.0,0.0,40.0,0.0,4.0,1.0,33.0,1.0,17.0,107.0,25.0,0.0,24.0,0.0,10.0,0.0,0.0,N,N,N,N,0.0,40.0,1600.0,680.0,42.5,N,N,POINT (-88.477442 38.676542),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,<1 DAY,Y,N,N,Y,N,N,Y,0.0,22.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.477442 38.676542)
2020-12-04,Clay,Flora Rehabilitation,9,1,2020-12-04T00:00:00,Open,0.1111111111111111,1,CLAY-FLORA REHABILITATION,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clay,Heritage Woods of Flora ,3,0,2020-12-04T00:00:00,Open,0.0,1,CLAY-HERITAGE WOODS OF FLORA ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Carlyle HealthCare Center,85,15,2020-12-04T00:00:00,Closed,0.17647058823529413,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729,2020-11-22,145729,CARLYLE HEALTHCARE CENTER,501 CLINTON STREET,CARLYLE,IL,Clinton,62231.0,Y,0.0,15.0,0.0,65.0,0.0,4.0,1.0,35.0,0.0,14.0,109.0,63.0,1.0,59.0,0.0,5.0,0.0,1.0,N,N,N,N,0.0,0.0,1031.7,222.2,21.5,N,N,POINT (-89.364004 38.614179),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.364004 38.614179)
2020-12-04,Clinton,Warrren G Murray Develpmental Center,62,0,2020-12-04T00:00:00,Closed,0.0,1,CLINTON-WARRREN G MURRAY DEVELPMENTAL CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Clinton Manor Living Facility,31,1,2020-12-04T00:00:00,Closed,0.03225806451612903,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025,2020-11-22,146025,CLINTON MANOR LIVING CENTER,111 EAST ILLINOIS STREET,NEW BADEN,IL,Clinton,62265.0,Y,0.0,1.0,2.0,20.0,0.0,15.0,0.0,2.0,0.0,0.0,33.0,23.0,0.0,6.0,1.0,21.0,0.0,0.0,N,N,N,N,87.0,0.0,869.6,0.0,0.0,N,N,POINT (-89.692394 38.534113),,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,12.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.692394 38.534113)
2020-12-04,Clinton,Villa Catherine,7,0,2020-12-04T00:00:00,Closed,0.0,1,CLINTON-VILLA CATHERINE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Clinton Manor Living Facility,13,0,2020-12-04T00:00:00,Closed,0.0,1,CLINTON-CLINTON MANOR LIVING FACILITY,146025,2020-11-22,146025,CLINTON MANOR LIVING CENTER,111 EAST ILLINOIS STREET,NEW BADEN,IL,Clinton,62265.0,Y,0.0,1.0,2.0,20.0,0.0,15.0,0.0,2.0,0.0,0.0,33.0,23.0,0.0,6.0,1.0,21.0,0.0,0.0,N,N,N,N,87.0,0.0,869.6,0.0,0.0,N,N,POINT (-89.692394 38.534113),,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,1-2 DAYS,Y,Y,N,N,Y,N,Y,12.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.692394 38.534113)
2020-12-04,Clinton,Warren G Murray Developmental Center,2,0,2020-12-04T00:00:00,Closed,0.0,1,CLINTON-WARREN G MURRAY DEVELOPMENTAL CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Carlyle Healthcare Center,36,1,2020-12-04T00:00:00,Open,0.027777777777777776,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729,2020-11-22,145729,CARLYLE HEALTHCARE CENTER,501 CLINTON STREET,CARLYLE,IL,Clinton,62231.0,Y,0.0,15.0,0.0,65.0,0.0,4.0,1.0,35.0,0.0,14.0,109.0,63.0,1.0,59.0,0.0,5.0,0.0,1.0,N,N,N,N,0.0,0.0,1031.7,222.2,21.5,N,N,POINT (-89.364004 38.614179),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.364004 38.614179)
2020-12-04,Clinton,Warren G. Murray Developmental Center,101,0,2020-12-04T00:00:00,Open,0.0,1,CLINTON-WARREN G. MURRAY DEVELOPMENTAL CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Breese Nursing Home,54,8,2020-12-04T00:00:00,Open,0.14814814814814814,1,CLINTON-BREESE NURSING HOME,145410,2020-11-22,145410,BREESE NURSING HOME,1155 NORTH FIRST STREET,BREESE,IL,Clinton,62230.0,Y,0.0,4.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0,10.0,112.0,27.0,0.0,8.0,0.0,14.0,0.0,0.0,N,N,N,N,0.0,0.0,1185.2,370.4,31.3,N,N,POINT (-89.519924 38.607462),,Y,<1 DAY,Y,N,N,N,Y,N,Y,<1 DAY,Y,N,N,N,Y,N,Y,5.0,28.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.519924 38.607462)
2020-12-04,Clinton,Aviston Countryside Manor,62,15,2020-12-04T00:00:00,Open,0.24193548387096775,1,CLINTON-AVISTON COUNTRYSIDE MANOR,145601,2020-11-22,145601,AVISTON COUNTRYSIDE MANOR,450 WEST 1ST STREET,AVISTON,IL,Clinton,62216.0,Y,1.0,6.0,1.0,42.0,0.0,18.0,5.0,61.0,5.0,14.0,97.0,39.0,1.0,36.0,2.0,38.0,0.0,0.0,N,N,N,N,25.6,128.2,1076.9,359.0,33.3,N,N,POINT (-89.61024100000002 38.60754),,Y,3-7 DAYS,Y,Y,N,Y,N,N,Y,3-7 DAYS,Y,Y,N,Y,N,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.61024100000002 38.60754)
2020-12-04,Clinton,Trenton Village Retirement,37,4,2020-12-04T00:00:00,Open,0.10810810810810811,1,CLINTON-TRENTON VILLAGE RETIREMENT,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Clinton Manor Living Center,9,0,2020-12-04T00:00:00,Open,0.0,1,CLINTON-CLINTON MANOR LIVING CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Villa Catherine,23,3,2020-12-04T00:00:00,Open,0.13043478260869565,1,CLINTON-VILLA CATHERINE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,The Villas at St. James,36,1,2020-12-04T00:00:00,Open,0.027777777777777776,1,CLINTON-THE VILLAS AT ST. JAMES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Clinton,Cedarhurst of Breese,2,0,2020-12-04T00:00:00,Open,0.0,1,CLINTON-CEDARHURST OF BREESE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Coles,Charleston Rehab and Healthcare,95,17,2020-12-04T00:00:00,Closed,0.17894736842105263,1,COLES-CHARLESTON REHAB AND HEALTHCARE,145636,2020-11-22,145636,CHARLESTON REHAB & HEALTH CC,716 EIGHTEENTH STREET,CHARLESTON,IL,Coles,61920.0,Y,2.0,29.0,5.0,67.0,0.0,27.0,2.0,40.0,0.0,17.0,139.0,73.0,4.0,46.0,0.0,15.0,0.0,0.0,N,N,N,N,68.5,0.0,917.8,232.9,25.4,Y,N,POINT (-88.163576 39.493292),,Y,<1 DAY,Y,Y,Y,N,Y,N,Y,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,85.0,168.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.163576 39.493292)
2020-12-04,Coles,Mattoon Healthcare,2,0,2020-12-04T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480,2020-11-22,145480,MATTOON REHAB & HCC,2121 SOUTH NINTH,MATTOON,IL,Coles,61938.0,N,0.0,0.0,0.0,80.0,0.0,73.0,0.0,43.0,0.0,13.0,148.0,57.0,0.0,63.0,0.0,28.0,0.0,0.0,,,,,0.0,0.0,1403.5,228.1,16.3,,,POINT (-88.364275 39.461902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.364275 39.461902)
2020-12-04,Coles,Odd Fellow Rebekah,28,5,2020-12-04T00:00:00,Closed,0.17857142857142858,1,COLES-ODD FELLOW REBEKAH,145772,2020-11-22,145772,ODD FELLOW-REBEKAH HOME,201 LAFAYETTE AVENUE  EAST,MATTOON,IL,Coles,61938.0,Y,0.0,0.0,0.0,16.0,0.0,13.0,1.0,64.0,0.0,5.0,162.0,90.0,3.0,19.0,4.0,35.0,0.0,0.0,Y,N,Y,Y,0.0,0.0,177.8,55.6,31.3,N,N,POINT (-88.348001 39.480044),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,9.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.348001 39.480044)
2020-12-04,Coles,Villas of Holly,7,0,2020-12-04T00:00:00,Closed,0.0,1,COLES-VILLAS OF HOLLY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Coles,Mattoon Healthcare,3,0,2020-12-04T00:00:00,Closed,0.0,1,COLES-MATTOON HEALTHCARE,145480,2020-11-22,145480,MATTOON REHAB & HCC,2121 SOUTH NINTH,MATTOON,IL,Coles,61938.0,N,0.0,0.0,0.0,80.0,0.0,73.0,0.0,43.0,0.0,13.0,148.0,57.0,0.0,63.0,0.0,28.0,0.0,0.0,,,,,0.0,0.0,1403.5,228.1,16.3,,,POINT (-88.364275 39.461902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-88.364275 39.461902)
